.feature	.sample	counts	counts_scaled	group	sample_name	TMM	multiplier	PC1	PC2	.abundant	edgerQLT_logFC	edgerQLT_logCPM	edgerQLT_F	edgerQLT_PValue	edgerQLT_FDR	edgerLR_logFC	edgerLR_logCPM	edgerLR_LR	edgerLR_PValue	edgerLR_FDR
SFXN5	EP1-BRN3B-RO	101.999998435167	161.69384942753206	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	2.2842026845130983	7.864052360999549	35.48344655118874	5.2785187725212433e-5	7.19798014434715e-4	2.2835332776777975	7.864052360999549	33.34269072282064	7.726768372613556e-9	1.1038240532305081e-7
SGIP1	EP1-BRN3B-RO	221.00000678361204	350.3366898879543	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	-0.18029145062545968	10.188075281679122	0.5096666720083463	0.4882101959856694	0.6198476285157438	-0.17292731625940871	10.188075281679122	0.3947685643639183	0.5298034316294896	0.662254289536862
SGK1	EP1-BRN3B-RO	41.00000150841101	64.99458992289486	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	-0.6532706746247922	8.31723253449675	4.202705617266738	0.06161673190572555	0.1286456888478796	-0.6594151307242986	8.31723253449675	3.5197417005849827	0.06064189764627321	0.12439363619748349
SGSM3	EP1-BRN3B-RO	69.999999952053	110.966368880572	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	-1.1939548434860963	9.61935698982049	19.95716079264728	6.724121674283986e-4	0.004482747782855991	-1.18908704593001	9.61935698982049	15.560161787477607	7.992092129030538e-5	4.545265665799358e-4
SH3BP2	EP1-BRN3B-RO	88.999999233082	141.08581074333492	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	0.4202929314405691	8.5268099626618	1.7177345423490806	0.21321566509843992	0.341600531532881	0.41879401707731495	8.5268099626618	1.521996610100226	0.21731759649221852	0.3500417661619627
SH3GLB2	EP1-BRN3B-RO	142.000000899381	225.10320702336134	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	0.5697421271181418	9.378472229076035	5.610418707043011	0.03445598765879744	0.08123219094411971	0.5672505466217864	9.378472229076035	4.314468076504495	0.037789583708448725	0.08428903429393768
SHISA5	EP1-BRN3B-RO	179.000000417242	283.75685842182156	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	-1.070818376091421	10.917022399023645	11.46250626441718	0.005031126349280487	0.019991230526942332	-1.0707198620397802	10.917022399023645	9.814861721760236	0.001731072907091401	0.006722613231422917
SHOC1	EP1-BRN3B-RO	0.9999990441969956	1.5852323270655768	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SHOC2	EP1-BRN3B-RO	34.99999852258599	55.483182136242924	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	-0.9168843384887739	8.05144160494121	6.62952843496407	0.0234509094705677	0.06104358213596798	-0.9154677065658675	8.05144160494121	5.547010907861999	0.018512274716498557	0.04655208699118247
SHROOM2	EP1-BRN3B-RO	94.000000267829	149.0119815948351	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	1.1120641426487947	8.324827800734905	17.975181328773097	0.0010175468130634647	0.0059302385802217005	1.120613614341955	8.324827800734905	14.87159679969636	1.1508281492628663e-4	6.146568748673682e-4
SIK3	EP1-BRN3B-RO	68.99999509409398	109.3811273373341	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	0.3226449025415634	8.54445546383365	1.0067732605561195	0.3344317094131424	0.47121035664682676	0.3231982683776133	8.54445546383365	0.8630403570373382	0.3528892656695827	0.494704578041471
SIVA1	EP1-BRN3B-RO	433.00000182128406	686.4062565757154	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	1.2195848537505414	11.232021983656795	28.433476773562234	1.4785159515152057e-4	0.001490940455309451	1.216689460912441	11.232021983656795	23.106886370603135	1.532408885843247e-6	1.4594370341364257e-5
SIX3-AS1	EP1-BRN3B-RO	91.99999927255398	145.84151233261778	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	-1.698048486901614	10.228221740950179	19.114206367051892	7.992750585559186e-4	0.005074762276545515	-1.6926176734548724	10.228221740950179	16.622541456593012	4.560576395232413e-5	2.852713559437287e-4
SKAP2	EP1-BRN3B-RO	33.000000434192	52.31271748211177	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	-1.9053151403255975	8.572251991191829	15.247197308525907	0.001890936048016652	0.00936757608524885	-1.9094369196818266	8.572251991191829	14.059270914383163	1.7713844952367376e-4	9.045367635251427e-4
SKIC8	EP1-BRN3B-RO	139.00000085990902	220.34750543407847	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	0.5332250097591752	9.402650933311078	4.739813780186135	0.04898268999114725	0.10629155151786021	0.5269748778569858	9.402650933311078	3.7765390267331442	0.05197606482048389	0.10942329435891344
SLAIN1	EP1-BRN3B-RO	233.000001127738	369.3594870289135	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	2.411894714229358	9.121562416477257	92.85967422483267	3.3814146896999483e-7	1.623079051055975e-5	2.4014475504485837	9.121562416477257	73.2037806340789	1.1693156925144201e-17	4.677262770057681e-16
SLC12A5	EP1-BRN3B-RO	88.000000188885	139.50057841626932	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	0.8310532101122783	8.472485893265912	9.18805310640522	0.009877347280900619	0.031713664156033765	0.8157417467223875	8.472485893265912	8.080009928438997	0.004475620048125493	0.014754791367446679
SLC12A6	EP1-BRN3B-RO	63.99999987310899	101.45496570200622	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	1.1083379945232104	7.924408357184751	10.72393986631037	0.006211957185858205	0.023078478709070732	1.0997690736394932	7.924408357184751	9.8511833639567	0.0016972254788502966	0.006634106106255231
SLC17A7	EP1-BRN3B-RO	413.00000349605807	654.7015823858869	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	2.855318453642787	9.929213718882773	34.02695924091896	6.443451359215452e-5	8.139096453745834e-4	2.8148449886286055	9.929213718882773	29.191320189564763	6.55722979608742e-8	8.196537245109274e-7
SLC1A2	EP1-BRN3B-RO	140.99999894830302	223.51797008820964	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	1.1728283084473319	8.718817011346422	10.781168262269755	0.006109669749559343	0.022839886914240534	1.1810103304287138	8.718817011346422	8.995627525039835	0.0027062632972262935	0.009840957444459248
SLC23A2	EP1-BRN3B-RO	174.99999842669197	277.4159198973869	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	1.7579811860430878	9.215365511654964	39.5894593171902	3.105613692400362e-5	4.75740431072888e-4	1.7568376322295418	9.215365511654964	31.545127186998144	1.9485873714504692e-8	2.627308815438835e-7
SLC24A5	EP1-BRN3B-RO	9.999999162612996	15.852337094914242	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	0.42749445258487306	6.170595054000159	0.5288024121911701	0.4803154726961213	0.61316868854824	0.4375858735531896	6.170595054000159	0.6096407627183877	0.4349231013872712	0.5735249688623356
SLC25A13	EP1-BRN3B-RO	30.000000394720004	47.557015892828886	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	1.0247418420436862	7.15810579593969	6.945257637723992	0.020923958941859135	0.056576480474938164	1.038456717173512	7.15810579593969	6.909570612392045	0.008573557761021982	0.024495879317205663
SLC25A18	EP1-BRN3B-RO	7.99999816733799	12.681867832696929	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	-0.18633400359711033	6.230849744140297	0.09422561970388656	0.7638526367096046	0.8433816810159497	-0.1832855789123327	6.230849744140297	0.09565900013873563	0.7571025405432016	0.8427857594172931
SLC25A24	EP1-BRN3B-RO	94.000000267829	149.0119815948351	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	0.21345181441036706	9.335082404921517	0.36720160885531505	0.5552209183833601	0.6736755329221761	0.22570209865318105	9.335082404921517	0.39712529992859835	0.5285776184701093	0.6621014010063999
SLC25A42	EP1-BRN3B-RO	70.99999899624999	112.55160120763757	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	0.4764266326934248	8.345954252632326	3.2401037381042537	0.09566750795861415	0.18193503890703164	0.47671324608758586	8.345954252632326	2.688636660733586	0.10106625408292916	0.18971875393793097
SLC27A5	EP1-BRN3B-RO	51.000000671024	80.8469270178091	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	0.4628456272905996	7.799028616032424	1.7997498931317504	0.20326377726751785	0.33006296714617245	0.47482267142689544	7.799028616032424	1.7837941249386473	0.1816841190993323	0.30620918949325665
SLC35A3	EP1-BRN3B-RO	58.99999883836199	93.52879485050602	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	0.5644225039462863	8.089794575285636	3.9606500717194164	0.06857006614914779	0.13970132322407022	0.5636461646170424	8.089794575285636	3.3896390323546246	0.06560731066111658	0.1327635291624619
SLC37A3	EP1-BRN3B-RO	58.999998838362004	93.52879485050605	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	-0.6658500815402437	8.877478731047786	5.890878830529203	0.030910251804015663	0.07523793542559594	-0.6674606292296421	8.877478731047786	4.746483422544401	0.02935823158980961	0.06827495718560375
SLC39A13	EP1-BRN3B-RO	100.99999939097	160.1086171004665	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	-0.387010025664625	9.116134415533796	2.2376206245464823	0.15914449672438571	0.27528320925236877	-0.3900808029100391	9.116134415533796	1.8697928876121854	0.17149880223031144	0.2914993805614359
SLC3A1	EP1-BRN3B-RO	56.99999784308699	90.35832558828872	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	0.5036909963084082	7.75322308330281	1.485841102429798	0.24504332445246485	0.37802984161454145	0.5001949734118074	7.75322308330281	1.2535617937360968	0.26287328277928523	0.39980727418902695
SLC3A2	EP1-BRN3B-RO	36.000000473664	57.06841907139466	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	-0.28914410449596273	8.276420953017258	0.48774264765177217	0.4975385878192544	0.6282958219532778	-0.2968744721314152	8.276420953017258	0.4589612015323903	0.49810985754330744	0.63453485037364
SLC4A2	EP1-BRN3B-RO	61.99999887783399	98.28449643978891	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	1.7256239580369215	8.034755882208575	28.640776050168558	1.430777827152556e-4	0.0014674644381051857	1.7403202702208447	8.034755882208575	25.188244706462818	5.199817815853046e-7	5.521930423914739e-6
SLC7A10	EP1-BRN3B-RO	5.0000010347470045	7.926170851500199	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	0.7163048358438865	5.8058646445771664	1.009046356684149	0.3339068272581961	0.47121035664682676	0.7257756539934599	5.8058646445771664	0.8767916659482535	0.34908192451102416	0.49166468240989314
SLC9A1	EP1-BRN3B-RO	22.99999836469799	36.46037577911137	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	-0.1258916681716405	7.972401677061717	0.09009994483081896	0.7689119867620008	0.8458606534003436	-0.1176272902346373	7.972401677061717	0.07851021956501025	0.7793265588015068	0.8579741931759709
SMAD2	EP1-BRN3B-RO	742.0000029800192	1176.2435156637669	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	0.1579772728936785	11.955241732834073	0.47825241036303084	0.5016750104357259	0.6310377489757558	0.16090338373105476	11.955241732834073	0.46615399805160385	0.49476185059096306	0.6309396606898572
SMAD3	EP1-BRN3B-RO	51.999999715220994	82.43215934487468	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	1.9883603617836707	7.468613285335015	24.10910669530818	3.058770195365751e-4	0.002514057694821165	1.9953388428787886	7.468613285335015	22.042727197484897	2.666480911969715e-6	2.38789335400273e-5
SMARCA4	EP1-BRN3B-RO	80.00000783530903	126.81871979974473	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	-1.2704048676760382	9.46446799720361	18.947177547926607	8.275993782360614e-4	0.0052269434414909145	-1.2579624512308865	9.46446799720361	16.12250231572523	5.9374357861445356e-5	3.544737782772857e-4
SMARCD3	EP1-BRN3B-RO	218.000000930378	345.58097908249914	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	0.6045671937207503	9.752741165413397	3.5937387379758596	0.08100544738003262	0.16040682649511412	0.6088970830005631	9.752741165413397	3.0983393620759703	0.07837220140273464	0.15442798305957564
SMARCE1	EP1-BRN3B-RO	88.000003095766	139.50058302435548	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	0.025459254269973097	9.0750884469714	0.010898814622432133	0.9184863759638198	0.9526219975424232	0.03999675099218419	9.0750884469714	0.021836649339157965	0.8825224795323773	0.9306036691026824
SMC2-DT	EP1-BRN3B-RO	41.000001508411	64.99458992289486	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	0.96304419997116	7.618679868775947	5.70275881605439	0.03323784779004198	0.07959359953621406	0.9807428674039343	7.618679868775947	6.67194087111948	0.00979424724791335	0.027269365887461764
SMC4	EP1-BRN3B-RO	82.000000109941	129.98917523770356	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	0.9092569571736304	9.625251588505439	6.015806959681636	0.029470802375867175	0.07246918617016519	0.9183752974931848	9.625251588505439	5.814131674797277	0.01589790064890086	0.041335407352649955
SMG1	EP1-BRN3B-RO	517.000005833381	819.5659056837223	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	-0.7248519089035357	11.761855618154172	7.284292929104836	0.01855919151003994	0.050847100027506684	-0.7231219337596405	11.761855618154172	6.528738579742793	0.01061452058127023	0.029080878304849945
SMIM11	EP1-BRN3B-RO	40.000002464214006	63.40935759582928	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	-0.31086857776462556	8.102247816160107	0.8184767349075566	0.38248498360777927	0.5192103849879357	-0.3110062258393153	8.102247816160107	0.7003853088938037	0.4026542551633685	0.5422952931493179
SMIM7	EP1-BRN3B-RO	274.99999877346494	435.93930467078775	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	0.6647023815211012	10.456462232031589	6.438551301717164	0.02515388486170543	0.06455432957215704	0.6581421035965314	10.456462232031589	5.697542728530699	0.016988681364565075	0.04368144659695501
SMUG1	EP1-BRN3B-RO	16.00000214843801	25.363744881566177	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	-0.42552186791703916	7.182543290405207	1.2628598267574909	0.2819254240991196	0.4207842150733128	-0.41521728709171823	7.182543290405207	1.0981616076478553	0.2946699088251006	0.43708762742907376
SNAP23	EP1-BRN3B-RO	102.000001342048	161.6938540356182	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	0.9268315777771268	8.707709369867496	10.428269118436432	0.006773358784425499	0.02470526000398358	0.9268000295227968	8.707709369867496	8.450593215668496	0.003649243907974189	0.01244060423173019
SNAP91	EP1-BRN3B-RO	46.99999868047399	74.50598849337447	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	0.22051589599501029	7.853345652382893	0.3013867282998657	0.5925457504019707	0.6998571855141386	0.2272914909307676	7.853345652382893	0.27660299274993516	0.5989364292229125	0.7123128989767047
SNAPC3	EP1-BRN3B-RO	212.99999989563105	337.654808230999	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	-0.9124898842303136	10.876639644066556	13.551663067226041	0.002875435612267628	0.012971889980154713	-0.9129001207848817	10.876639644066556	11.110013050769586	8.586288730656748e-4	0.0036667425184299276
SNF8	EP1-BRN3B-RO	234.000000171935	370.94471935597915	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	0.6806260059708238	10.119178597380353	8.912220233213267	0.010778079947996138	0.03385784276857426	0.6779382391737993	10.119178597380353	6.918539449828539	0.008530662203143672	0.024489939339168435
SNHG12	EP1-BRN3B-RO	88.999999233082	141.08581074333492	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	-0.023080206017773455	8.806667605054866	0.007441539430677088	0.9326028609942032	0.9606209726978916	-0.020847696815738802	8.806667605054866	0.004892659901294394	0.9442354055010377	0.9717688564333149
SNHG20	EP1-BRN3B-RO	28.99999844364199	45.971778957677145	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	-0.095322823865116	7.565220817102806	0.06572431267546656	0.8017772203797928	0.873078642881807	-0.08715523601544417	7.565220817102806	0.04902668703396573	0.8247656485651612	0.8932479948359148
SNHG6	EP1-BRN3B-RO	717.0000036200461	1136.6126706224381	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	0.3286553431574434	12.166959002577189	1.370745093483459	0.263206023576432	0.40082135570015026	0.32838545019064824	12.166959002577189	1.2718892337570615	0.2594125599410336	0.39604970983363913
SNORC	EP1-BRN3B-RO	8.999997211534987	14.267100159762508	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SNX27	EP1-BRN3B-RO	127.000000702021	201.32469907694687	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	-0.19657442864077082	9.69462763910132	0.5827365022270324	0.45920273992838	0.5950791446156113	-0.18802371883992067	9.69462763910132	0.45257909215582837	0.5011127224546471	0.6376832099104736
SNX5	EP1-BRN3B-RO	170.000000298826	269.4897536539729	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	0.09022830844566893	9.92354538403947	0.12193937540714475	0.7326682364729857	0.8186237279027773	0.09067925113459238	9.92354538403947	0.0983299607922965	0.7538430257850338	0.8399365189805391
SOCS4	EP1-BRN3B-RO	75.0000009868	118.89253973207221	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	0.6600810557004833	8.266185394881454	4.795781251212227	0.0478530271283634	0.1045967806084446	0.6757352312848124	8.266185394881454	4.553575542411201	0.03285007864095872	0.07493333768419407
SOD2	EP1-BRN3B-RO	158.99999627825397	252.05217501582075	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	0.7047476735233746	9.521673317875889	8.175868092453047	0.013695297298084826	0.03998626948345935	0.7156620514579666	9.521673317875889	7.049630038389553	0.007928162442489959	0.023204377880458416
SOGA3	EP1-BRN3B-RO	36.999999517861	58.65365139846024	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	-2.555989924149522	9.506422754678626	59.654053414431	3.8168713432578535e-6	8.481936318350785e-5	-2.557728195713969	9.506422754678626	49.04602501866801	2.5002639634961354e-12	5.357708493206004e-11
SORBS2	EP1-BRN3B-RO	207.000005630449	328.14341426860545	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	0.47514859769034506	9.857608594544034	1.9566803597573712	0.1858380049030154	0.30846506315252886	0.4837835543643264	9.857608594544034	1.7527571267215754	0.185530498246595	0.3111156130655384
SPAST	EP1-BRN3B-RO	65.99999796150298	104.62543035613737	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	-1.0800685700329158	9.024846224126103	10.16787306168381	0.007317331414433894	0.026055779517272025	-1.078824708462932	9.024846224126103	8.50635781957719	0.0035390772411589173	0.012099409371483478
SPEN	EP1-BRN3B-RO	249.999999413492	396.30845962945915	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	-0.3279033046576482	10.545734679170575	2.0786274664156936	0.17360178443232693	0.2946564940859863	-0.3237276594270534	10.545734679170575	1.6394111281595072	0.20040628283435352	0.33034002665003326
SPG7	EP1-BRN3B-RO	192.99999866352397	305.9501294330842	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	0.4676890575938181	9.75105331723233	4.509679935433526	0.05397541041230545	0.11504527974203649	0.4726050057987803	9.75105331723233	3.5861804079464723	0.058262010947401494	0.11984998096204347
SPIRE2	EP1-BRN3B-RO	71.99999804044698	114.13683353470314	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	-0.6979934031925837	8.889586926119616	4.8518601491619595	0.04675211690830002	0.10294044089900922	-0.6978196842681723	8.889586926119616	3.941220669764771	0.047116576884273224	0.100906588820311
SPTLC1	EP1-BRN3B-RO	33.000000434191996	52.312717482111765	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	-0.4756479625920234	7.959135814938852	2.182918908145609	0.1639402087455605	0.2818456310811928	-0.46924040224248115	7.959135814938852	1.899724227800104	0.1681091899635503	0.2881871827946576
SQSTM1	EP1-BRN3B-RO	540.000001291198	856.0262768547476	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	2.250849547071511	10.930610639424541	64.37460877837434	2.542067120832966e-6	6.106356883360416e-5	2.25133408441362	10.930610639424541	53.761372956514606	2.2637997201572637e-13	5.6594993003931595e-12
SREK1	EP1-BRN3B-RO	243.9999993345479	386.79705645089325	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	-0.18169895134372926	10.736859494854606	0.4427877230701455	0.5176954653147464	0.6430999569127284	-0.18298786724062432	10.736859494854606	0.3776506068750667	0.5388632814169749	0.6680123323350929
SRGAP1	EP1-BRN3B-RO	127.000000702021	201.32469907694687	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	-0.7470157585532997	9.850389513911896	8.302036679612609	0.013135334158923607	0.03911265754518196	-0.7504878108081108	9.850389513911896	6.676474573820265	0.00976936568947491	0.02726334611016254
SRGAP2	EP1-BRN3B-RO	112.999999548858	179.13142345759803	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	-1.349384571359054	9.903981367041736	22.570513353491787	4.0489415518871674e-4	0.0029992159643608646	-1.3471980285840397	9.903981367041736	18.80342514874384	1.4490665910901968e-5	1.0602926276269734e-4
SRP19	EP1-BRN3B-RO	209.99999985615895	332.89910664171595	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	0.29473196711352606	9.950443985681744	1.7366830823052375	0.2108610438861747	0.3391866657686456	0.2950019753788282	9.950443985681744	1.356664681687267	0.24411635875629878	0.3829276215785079
SRP54	EP1-BRN3B-RO	69.000000907856	109.38113655350644	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	-0.17974197456412308	8.687315485697075	0.43580740691647535	0.5209590244126094	0.6451504946286185	-0.18248017257875748	8.687315485697075	0.36428476541389454	0.546136162839197	0.6749975166113134
SRPK1	EP1-BRN3B-RO	82.000000109941	129.98917523770356	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	-0.5930030280848818	9.415390304326833	6.242360526284224	0.027057299549360175	0.06792627501931424	-0.5916134276881084	9.415390304326833	4.723449852351091	0.029753991370384366	0.06892816533679776
SRPK2	EP1-BRN3B-RO	156.000002052544	247.29648264271017	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	-0.7382011590402638	10.351101936133567	11.242757449035741	0.005352725492998236	0.020653603188417632	-0.7395896913756257	10.351101936133567	8.785654814111945	0.0030360856198738298	0.010684172269350721
SRSF1	EP1-BRN3B-RO	114.000001499936	180.71666039274976	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	-0.8275766101497564	9.95185067289979	10.673047019493529	0.006304602404107908	0.02320712541389414	-0.8337343150346839	9.95185067289979	8.846592333208715	0.0029363660609808004	0.010394216145064781
SRSF10	EP1-BRN3B-RO	159.00000209201602	252.0521842319931	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	-0.3487770441868733	10.356440468815547	2.0494602467956327	0.17643255493107177	0.2977764640186865	-0.3540185999819069	10.356440468815547	1.7109124009072545	0.19086703393360624	0.31855415955539285
SRSF5	EP1-BRN3B-RO	371.00000294345	588.1217601359264	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	-0.1938726588193481	11.385904859155469	0.46711074158039806	0.5066103647496532	0.6339232927002959	-0.19425881262856962	11.385904859155469	0.41094662182844566	0.5214894281702352	0.6566498570873895
SSBP2	EP1-BRN3B-RO	112.999999548858	179.13142345759803	RO_D209	EP1-BRN3B-RO	1.0433069740113854	1.585233842236846	13.370508323526979	12.271210414661299	TRUE	-0.8307074010760309	9.761407900395223	6.290707644794804	0.026572909987791122	0.06727318984250917	-0.8365317545941794	9.761407900395223	5.48892484294117	0.019137308134233807	0.04784327033558452
