"transcript_id","biotype","gene_id","gene_name"
"ENST00000523412","protein_coding_CDS_not_defined","ENSG00000147689","FAM83A"
"ENST00000523413","lncRNA","ENSG00000253572","ENSG00000253572"
"ENST00000523429","processed_pseudogene","ENSG00000253916","MTCO1P49"
"ENST00000523446","lncRNA","ENSG00000254106","LINC01848"
"ENST00000523451","transcribed_processed_pseudogene","ENSG00000254069","ENSG00000254069"
"ENST00000523462","processed_pseudogene","ENSG00000229182","MRPS16P1"
"ENST00000523491","unprocessed_pseudogene","ENSG00000253937","NATP"
"ENST00000523498","processed_pseudogene","ENSG00000228984","ENSG00000228984"
"ENST00000523502","lncRNA","ENSG00000253656","ENSG00000253656"
"ENST00000523535","protein_coding","ENSG00000145879","SPINK7"
"ENST00000523537","protein_coding_CDS_not_defined","ENSG00000146006","LRRTM2"
"ENST00000523538","lncRNA","ENSG00000254066","LINC01938"
"ENST00000523557","lncRNA","ENSG00000253877","LINC01608"
"ENST00000523563","lncRNA","ENSG00000245330","DEPTOR-AS1"
"ENST00000523564","protein_coding_CDS_not_defined","ENSG00000076554","TPD52"
"ENST00000523575","nonsense_mediated_decay","ENSG00000113272","THG1L"
"ENST00000523584","lncRNA","ENSG00000254138","ENSG00000254138"
"ENST00000523588","retained_intron","ENSG00000085719","CPNE3"
"ENST00000523604","lncRNA","ENSG00000254291","ENSG00000254291"
"ENST00000523608","lncRNA","ENSG00000253308","ENSG00000253308"
"ENST00000523611","processed_pseudogene","ENSG00000253418","SNX18P27"
"ENST00000523623","protein_coding","ENSG00000158856","DMTN"
"ENST00000523624","processed_pseudogene","ENSG00000253340","ENSG00000253340"
"ENST00000523634","protein_coding","ENSG00000008513","ST3GAL1"
"ENST00000523652","retained_intron","ENSG00000147488","ST18"
"ENST00000523708","processed_pseudogene","ENSG00000253543","ENSG00000253543"
"ENST00000523715","unprocessed_pseudogene","ENSG00000253425","HSPA8P13"
"ENST00000523722","lncRNA","ENSG00000253927","ENSG00000253927"
"ENST00000523723","nonsense_mediated_decay","ENSG00000171060","C8orf74"
"ENST00000523742","lncRNA","ENSG00000254130","LINC01947"
"ENST00000523745","lncRNA","ENSG00000253776","ENSG00000253776"
"ENST00000523758","protein_coding_CDS_not_defined","ENSG00000118322","ATP10B"
"ENST00000523769","lncRNA","ENSG00000254006","ENSG00000254006"
"ENST00000523770","retained_intron","ENSG00000137648","TMPRSS4"
"ENST00000523786","lncRNA","ENSG00000246430","LINC00968"
"ENST00000523800","processed_pseudogene","ENSG00000253107","ENSG00000253107"
"ENST00000523810","lncRNA","ENSG00000254136","ENSG00000254136"
"ENST00000523818","IG_V_pseudogene","ENSG00000254075","IGLVV-66"
"ENST00000523819","protein_coding_CDS_not_defined","ENSG00000147689","FAM83A"
"ENST00000523870","lncRNA","ENSG00000253824","ENSG00000253824"
"ENST00000523872","protein_coding","ENSG00000145675","PIK3R1"
"ENST00000523873","protein_coding","ENSG00000112715","VEGFA"
"ENST00000523880","processed_pseudogene","ENSG00000253319","ENSG00000253319"
"ENST00000523889","processed_pseudogene","ENSG00000254241","MTCO1P47"
"ENST00000523913","retained_intron","ENSG00000145879","SPINK7"
"ENST00000523914","nonsense_mediated_decay","ENSG00000155714","PDZD9"
"ENST00000523918","protein_coding_CDS_not_defined","ENSG00000008853","RHOBTB2"
"ENST00000523937","IG_V_pseudogene","ENSG00000253448","IGLV3-6"
"ENST00000523938","protein_coding","ENSG00000164924","YWHAZ"
"ENST00000523947","processed_pseudogene","ENSG00000253421","ZNHIT1P1"
"ENST00000523951","IG_V_pseudogene","ENSG00000254176","IGHV3-75"
"ENST00000523953","protein_coding","ENSG00000133742","CA1"
"ENST00000523971","lncRNA","ENSG00000254319","LINC03021"
"ENST00000523979","processed_pseudogene","ENSG00000253569","VENTXP5"
"ENST00000524001","retained_intron","ENSG00000147443","DOK2"
"ENST00000524010","IG_V_pseudogene","ENSG00000254203","IGHVII-33-1"
"ENST00000524042","lncRNA","ENSG00000253104","ENSG00000253104"
"ENST00000524054","protein_coding_CDS_not_defined","ENSG00000171757","LRRC34"
"ENST00000524055","processed_pseudogene","ENSG00000253146","CIR1P1"
"ENST00000524059","lncRNA","ENSG00000253279","LINC02209"
"ENST00000524070","lncRNA","ENSG00000254083","LINC01591"
"ENST00000524071","processed_pseudogene","ENSG00000253423","ENSG00000253423"
"ENST00000524098","lncRNA","ENSG00000253381","ENSG00000253381"
"ENST00000524110","processed_pseudogene","ENSG00000254150","ENSG00000254150"
"ENST00000524134","lncRNA","ENSG00000253796","ENSG00000253796"
"ENST00000524136","transcribed_unitary_pseudogene","ENSG00000253542","SDR16C6P"
"ENST00000524147","protein_coding_CDS_not_defined","ENSG00000106536","POU6F2"
"ENST00000524151","protein_coding_CDS_not_defined","ENSG00000042832","TG"
"ENST00000524168","protein_coding","ENSG00000134013","LOXL2"
"ENST00000524174","processed_pseudogene","ENSG00000253488","SINHCAFP3"
"ENST00000524175","lncRNA","ENSG00000253110","ENSG00000253110"
"ENST00000524177","protein_coding_CDS_not_defined","ENSG00000183117","CSMD1"
"ENST00000524182","protein_coding_CDS_not_defined","ENSG00000132554","RGS22"
"ENST00000524183","protein_coding_CDS_not_defined","ENSG00000147488","ST18"
"ENST00000524198","lncRNA","ENSG00000254391","ENSG00000254391"
"ENST00000524200","processed_pseudogene","ENSG00000254216","ENSG00000254216"
"ENST00000524220","retained_intron","ENSG00000145863","GABRA6"
"ENST00000524236","lncRNA","ENSG00000253434","LINC02237"
"ENST00000524239","processed_pseudogene","ENSG00000254118","MTCYBP20"
"ENST00000524269","lncRNA","ENSG00000253681","ENSG00000253681"
"ENST00000524271","processed_pseudogene","ENSG00000253946","RPL21P59"
"ENST00000524313","IG_V_pseudogene","ENSG00000253578","IGKV1-22"
"ENST00000524329","unprocessed_pseudogene","ENSG00000215567","ENSG00000215567"
"ENST00000524359","lncRNA","ENSG00000254394","ENSG00000254394"
"ENST00000524390","unprocessed_pseudogene","ENSG00000254457","OR5D2P"
"ENST00000524452","protein_coding","ENSG00000137501","SYTL2"
"ENST00000524504","unprocessed_pseudogene","ENSG00000255053","OR4A44P"
"ENST00000524605","processed_pseudogene","ENSG00000254555","ENSG00000254555"
"ENST00000524622","protein_coding","ENSG00000135426","TESPA1"
"ENST00000524646","retained_intron","ENSG00000184363","PKP3"
"ENST00000524668","protein_coding","ENSG00000135426","TESPA1"
"ENST00000524708","lncRNA","ENSG00000254863","LINC02744"
"ENST00000524710","retained_intron","ENSG00000185860","CCDC190"
"ENST00000524720","protein_coding","ENSG00000147642","SYBU"
"ENST00000524785","protein_coding_CDS_not_defined","ENSG00000158555","GDPD5"
"ENST00000524788","retained_intron","ENSG00000166340","TPP1"
"ENST00000524822","protein_coding","ENSG00000167323","STIM1"
"ENST00000524837","unprocessed_pseudogene","ENSG00000255083","OR5AK1P"
"ENST00000524905","protein_coding_CDS_not_defined","ENSG00000164520","RAET1E"
"ENST00000524920","processed_pseudogene","ENSG00000255368","ENSG00000255368"
"ENST00000524925","retained_intron","ENSG00000159063","ALG8"
"ENST00000524947","lncRNA","ENSG00000233930","KRTAP5-AS1"
"ENST00000524957","transcribed_unprocessed_pseudogene","ENSG00000254529","MRGPRX7P"
"ENST00000524963","transcribed_processed_pseudogene","ENSG00000254780","ENSG00000254780"
"ENST00000525050","retained_intron","ENSG00000110075","PPP6R3"
"ENST00000525084","unprocessed_pseudogene","ENSG00000254624","OR4R3P"
"ENST00000525146","unprocessed_pseudogene","ENSG00000255225","OR8B6P"
"ENST00000525203","protein_coding_CDS_not_defined","ENSG00000116497","S100PBP"
"ENST00000525219","protein_coding","ENSG00000134470","IL15RA"
"ENST00000525221","unprocessed_pseudogene","ENSG00000181296","OR5G1P"
"ENST00000525240","processed_pseudogene","ENSG00000255155","ENSG00000255155"
"ENST00000525251","unprocessed_pseudogene","ENSG00000255485","OR5G4P"
"ENST00000525269","processed_pseudogene","ENSG00000225477","ENSG00000225477"
"ENST00000525292","lncRNA","ENSG00000249816","LINC00964"
"ENST00000525310","protein_coding_CDS_not_defined","ENSG00000104324","CPQ"
"ENST00000525311","processed_pseudogene","ENSG00000213785","AKR1B1P3"
"ENST00000525324","processed_pseudogene","ENSG00000254412","ENSG00000254412"
"ENST00000525327","protein_coding_CDS_not_defined","ENSG00000137699","TRIM29"
"ENST00000525376","lncRNA","ENSG00000254533","ENSG00000254533"
"ENST00000525380","protein_coding","ENSG00000110484","SCGB2A2"
"ENST00000525382","lncRNA","ENSG00000254836","ENSG00000254836"
"ENST00000525389","protein_coding_CDS_not_defined","ENSG00000136573","BLK"
"ENST00000525393","protein_coding","ENSG00000133943","DGLUCY"
"ENST00000525394","unprocessed_pseudogene","ENSG00000254841","OR4V1P"
"ENST00000525417","protein_coding","ENSG00000212710","CTAGE1"
"ENST00000525465","processed_pseudogene","ENSG00000255106","RPL7AP79"
"ENST00000525499","protein_coding_CDS_not_defined","ENSG00000110777","POU2AF1"
"ENST00000525512","lncRNA","ENSG00000254861","ENSG00000254861"
"ENST00000525514","nonsense_mediated_decay","ENSG00000118513","MYB"
"ENST00000525520","unprocessed_pseudogene","ENSG00000255551","ENSG00000255551"
"ENST00000525536","processed_pseudogene","ENSG00000254442","ENSG00000254442"
"ENST00000525553","unprocessed_pseudogene","ENSG00000181325","OR9G3P"
"ENST00000525564","processed_pseudogene","ENSG00000255347","ENSG00000255347"
"ENST00000525570","retained_intron","ENSG00000111011","RSRC2"
"ENST00000525573","lncRNA","ENSG00000254686","ENSG00000254686"
"ENST00000525584","protein_coding_CDS_not_defined","ENSG00000110777","POU2AF1"
"ENST00000525629","protein_coding_CDS_not_defined","ENSG00000086205","FOLH1"
"ENST00000525638","processed_pseudogene","ENSG00000254482","ENSG00000254482"
"ENST00000525646","protein_coding","ENSG00000165325","DEUP1"
"ENST00000525662","protein_coding_CDS_not_defined","ENSG00000110777","POU2AF1"
"ENST00000525673","lncRNA","ENSG00000254753","ENSG00000254753"
"ENST00000525706","lncRNA","ENSG00000254588","ETS1-AS1"
"ENST00000525711","protein_coding_CDS_not_defined","ENSG00000154127","UBASH3B"
"ENST00000525716","lncRNA","ENSG00000255455","ENSG00000255455"
"ENST00000525804","retained_intron","ENSG00000185101","ANO9"
"ENST00000525813","protein_coding","ENSG00000085117","CD82"
"ENST00000525820","retained_intron","ENSG00000187021","PNLIPRP1"
"ENST00000525837","protein_coding_CDS_not_defined","ENSG00000134955","SLC37A2"
"ENST00000525840","protein_coding","ENSG00000177830","CHID1"
"ENST00000525892","unprocessed_pseudogene","ENSG00000186268","OR10D4P"
"ENST00000525903","processed_pseudogene","ENSG00000254589","EIF4A2P3"
"ENST00000525935","unprocessed_pseudogene","ENSG00000254475","OR2AT1P"
"ENST00000525951","protein_coding_CDS_not_defined","ENSG00000071203","MS4A12"
"ENST00000525952","lncRNA","ENSG00000255345","ENSG00000255345"
"ENST00000525955","protein_coding","ENSG00000186652","PRG2"
"ENST00000526003","protein_coding","ENSG00000167646","DNAAF3"
"ENST00000526011","processed_pseudogene","ENSG00000254572","GLULP3"
"ENST00000526016","lncRNA","ENSG00000290417","ENSG00000290417"
"ENST00000526053","unprocessed_pseudogene","ENSG00000255214","ENSG00000255214"
"ENST00000526054","protein_coding","ENSG00000160948","VPS28"
"ENST00000526056","protein_coding","ENSG00000137757","CASP5"
"ENST00000526091","lncRNA","ENSG00000255345","ENSG00000255345"
"ENST00000526101","lncRNA","ENSG00000290498","ENSG00000290498"
"ENST00000526140","unprocessed_pseudogene","ENSG00000254490","OR5M7P"
"ENST00000526146","retained_intron","ENSG00000198851","CD3E"
"ENST00000526154","lncRNA","ENSG00000254511","ENSG00000254511"
"ENST00000526161","retained_intron","ENSG00000137699","TRIM29"
"ENST00000526184","processed_pseudogene","ENSG00000255262","ELOBP2"
"ENST00000526192","protein_coding_CDS_not_defined","ENSG00000112303","VNN2"
"ENST00000526210","nonsense_mediated_decay","ENSG00000089597","GANAB"
"ENST00000526223","retained_intron","ENSG00000187021","PNLIPRP1"
"ENST00000526231","protein_coding_CDS_not_defined","ENSG00000173137","ADCK5"
"ENST00000526235","lncRNA","ENSG00000254625","ENSG00000254625"
"ENST00000526254","lncRNA","ENSG00000255258","LINC02743"
"ENST00000526302","protein_coding","ENSG00000147642","SYBU"
"ENST00000526305","lncRNA","ENSG00000255382","LINC02734"
"ENST00000526321","unprocessed_pseudogene","ENSG00000255294","OR4A50P"
"ENST00000526326","unprocessed_pseudogene","ENSG00000254891","OR4A9P"
"ENST00000526327","lncRNA","ENSG00000254456","LINC02699"
"ENST00000526352","retained_intron","ENSG00000132275","RRP8"
"ENST00000526408","lncRNA","ENSG00000254409","ENSG00000254409"
"ENST00000526417","protein_coding_CDS_not_defined","ENSG00000167207","NOD2"
"ENST00000526420","unprocessed_pseudogene","ENSG00000254724","OR7E10P"
"ENST00000526495","protein_coding","ENSG00000100697","DICER1"
"ENST00000526509","lncRNA","ENSG00000255187","LINC02748"
"ENST00000526538","protein_coding","ENSG00000254834","OR5M10"
"ENST00000526554","lncRNA","ENSG00000255477","ENSG00000255477"
"ENST00000526559","protein_coding","ENSG00000068971","PPP2R5B"
"ENST00000526565","nonsense_mediated_decay","ENSG00000118513","MYB"
"ENST00000526597","protein_coding","ENSG00000078124","ACER3"
"ENST00000526616","lncRNA","ENSG00000254983","ENSG00000254983"
"ENST00000526644","unprocessed_pseudogene","ENSG00000254926","ENSG00000254926"
"ENST00000526649","processed_pseudogene","ENSG00000255075","CENPUP1"
"ENST00000526674","lncRNA","ENSG00000255248","MIR100HG"
"ENST00000526681","processed_pseudogene","ENSG00000254425","ENSG00000254425"
"ENST00000526685","protein_coding_CDS_not_defined","ENSG00000184937","WT1"
"ENST00000526688","protein_coding_CDS_not_defined","ENSG00000077782","FGFR1"
"ENST00000526707","nonsense_mediated_decay","ENSG00000184014","DENND5A"
"ENST00000526713","protein_coding_CDS_not_defined","ENSG00000137672","TRPC6"
"ENST00000526771","protein_coding_CDS_not_defined","ENSG00000167323","STIM1"
"ENST00000526804","protein_coding_CDS_not_defined","ENSG00000135218","CD36"
"ENST00000526830","transcribed_unprocessed_pseudogene","ENSG00000254750","CASP1P2"
"ENST00000526835","retained_intron","ENSG00000215296","TMCO5B"
"ENST00000526848","transcribed_unprocessed_pseudogene","ENSG00000255360","ENSG00000255360"
"ENST00000526860","processed_pseudogene","ENSG00000254583","ENSG00000254583"
"ENST00000526868","unprocessed_pseudogene","ENSG00000254976","OR8B7P"
"ENST00000526884","protein_coding","ENSG00000170322","NFRKB"
"ENST00000526900","protein_coding","ENSG00000134339","SAA2"
"ENST00000526905","protein_coding","ENSG00000160710","ADAR"
"ENST00000526914","protein_coding","ENSG00000170255","MRGPRX1"
"ENST00000526931","unprocessed_pseudogene","ENSG00000255199","GTF2IP11"
"ENST00000526934","lncRNA","ENSG00000254863","LINC02744"
"ENST00000526939","unprocessed_pseudogene","ENSG00000255077","OR4X7P"
"ENST00000526949","processed_pseudogene","ENSG00000254771","ENSG00000254771"
"ENST00000526974","protein_coding","ENSG00000136574","GATA4"
"ENST00000526978","lncRNA","ENSG00000255388","LINC02741"
"ENST00000527050","unprocessed_pseudogene","ENSG00000254472","OR4A49P"
"ENST00000527065","retained_intron","ENSG00000204397","CARD16"
"ENST00000527079","protein_coding_CDS_not_defined","ENSG00000110536","PTPMT1"
"ENST00000527130","protein_coding_CDS_not_defined","ENSG00000149403","GRIK4"
"ENST00000527135","lncRNA","ENSG00000255427","LINC02707"
"ENST00000527151","processed_pseudogene","ENSG00000255535","ENSG00000255535"
"ENST00000527164","unprocessed_pseudogene","ENSG00000254541","MRGPRX6P"
"ENST00000527217","processed_pseudogene","ENSG00000255515","ENSG00000255515"
"ENST00000527242","protein_coding","ENSG00000184956","MUC6"
"ENST00000527255","unprocessed_pseudogene","ENSG00000255304","OR4A46P"
"ENST00000527281","lncRNA","ENSG00000255502","LINC02713"
"ENST00000527345","lncRNA","ENSG00000254830","ENSG00000254830"
"ENST00000527347","protein_coding","ENSG00000166444","DENND2B"
"ENST00000527364","lncRNA","ENSG00000255246","ENSG00000255246"
"ENST00000527378","protein_coding","ENSG00000172638","EFEMP2"
"ENST00000527395","retained_intron","ENSG00000149507","OOSP2"
"ENST00000527400","processed_pseudogene","ENSG00000254816","ENSG00000254816"
"ENST00000527421","retained_intron","ENSG00000162191","UBXN1"
"ENST00000527454","retained_intron","ENSG00000168062","BATF2"
"ENST00000527462","protein_coding","ENSG00000213563","C8orf82"
"ENST00000527463","unprocessed_pseudogene","ENSG00000254720","MRGPRX10P"
"ENST00000527477","lncRNA","ENSG00000290401","GRM5P1"
"ENST00000527486","protein_coding_LoF","ENSG00000181282","OR5AK3P"
"ENST00000527492","lncRNA","ENSG00000255117","LINC02546"
"ENST00000527507","protein_coding","ENSG00000112339","HBS1L"
"ENST00000527532","processed_pseudogene","ENSG00000255230","VPS51P17"
"ENST00000527568","processed_pseudogene","ENSG00000255463","ENSG00000255463"
"ENST00000527625","retained_intron","ENSG00000137752","CASP1"
"ENST00000527643","processed_pseudogene","ENSG00000255444","CYCSP27"
"ENST00000527679","retained_intron","ENSG00000162194","LBHD1"
"ENST00000527681","nonsense_mediated_decay","ENSG00000135541","AHI1"
"ENST00000527685","protein_coding","ENSG00000175274","TP53I11"
"ENST00000527720","protein_coding","ENSG00000006611","USH1C"
"ENST00000527724","unprocessed_pseudogene","ENSG00000255514","OR4B2P"
"ENST00000527761","protein_coding_CDS_not_defined","ENSG00000100312","ACR"
"ENST00000527777","retained_intron","ENSG00000160654","CD3G"
"ENST00000527789","lncRNA","ENSG00000255173","ENSG00000255173"
"ENST00000527805","nonsense_mediated_decay","ENSG00000149311","ATM"
"ENST00000527831","lncRNA","ENSG00000254821","ENSG00000254821"
"ENST00000527841","nonsense_mediated_decay","ENSG00000166928","MS4A14"
"ENST00000527857","lncRNA","ENSG00000291172","SPATA31D5P"
"ENST00000527867","protein_coding_CDS_not_defined","ENSG00000143337","TOR1AIP1"
"ENST00000527877","nonsense_mediated_decay","ENSG00000160593","JAML"
"ENST00000527927","protein_coding","ENSG00000149182","ARFGAP2"
"ENST00000527992","protein_coding_CDS_not_defined","ENSG00000137700","SLC37A4"
"ENST00000527998","protein_coding","ENSG00000133794","BMAL1"
"ENST00000528003","retained_intron","ENSG00000205649","HTN3"
"ENST00000528022","transcribed_processed_pseudogene","ENSG00000255051","BCAS2P1"
"ENST00000528085","protein_coding","ENSG00000175536","LIPT2"
"ENST00000528138","protein_coding_CDS_not_defined","ENSG00000164465","DCBLD1"
"ENST00000528139","lncRNA","ENSG00000255366","ENSG00000255366"
"ENST00000528147","retained_intron","ENSG00000004897","CDC27"
"ENST00000528151","lncRNA","ENSG00000254921","ENSG00000254921"
"ENST00000528172","transcribed_processed_pseudogene","ENSG00000255387","RDXP1"
"ENST00000528208","transcribed_unprocessed_pseudogene","ENSG00000255127","EEF1A1P49"
"ENST00000528227","protein_coding","ENSG00000110171","TRIM3"
"ENST00000528254","processed_pseudogene","ENSG00000255205","MED28P5"
"ENST00000528316","lncRNA","ENSG00000248844","LINC02753"
"ENST00000528333","protein_coding","ENSG00000186714","CCDC73"
"ENST00000528338","protein_coding","ENSG00000129167","TPH1"
"ENST00000528349","protein_coding","ENSG00000134339","SAA2"
"ENST00000528365","processed_pseudogene","ENSG00000255505","ENSG00000255505"
"ENST00000528421","processed_pseudogene","ENSG00000255047","HNRNPRP2"
"ENST00000528441","nonsense_mediated_decay","ENSG00000089505","CMTM1"
"ENST00000528445","lncRNA","ENSG00000255041","ENSG00000255041"
"ENST00000528458","lncRNA","ENSG00000255241","ENSG00000255241"
"ENST00000528459","lncRNA","ENSG00000290412","ENSG00000290412"
"ENST00000528468","lncRNA","ENSG00000246174","KCTD21-AS1"
"ENST00000528472","processed_pseudogene","ENSG00000255391","ENSG00000255391"
"ENST00000528547","protein_coding_CDS_not_defined","ENSG00000118181","RPS25"
"ENST00000528550","processed_pseudogene","ENSG00000254492","ENSG00000254492"
"ENST00000528551","lncRNA","ENSG00000254614","CAPN1-AS1"
"ENST00000528576","processed_pseudogene","ENSG00000254407","PHB1P17"
"ENST00000528595","protein_coding","ENSG00000204300","TMEM225"
"ENST00000528598","protein_coding","ENSG00000174276","ZNHIT2"
"ENST00000528616","protein_coding","ENSG00000255223","OR5M11"
"ENST00000528662","nonsense_mediated_decay","ENSG00000118113","MMP8"
"ENST00000528663","retained_intron","ENSG00000187954","ZFTRAF1"
"ENST00000528690","retained_intron","ENSG00000255182","ENSG00000255182"
"ENST00000528693","protein_coding","ENSG00000140798","ABCC12"
"ENST00000528756","protein_coding","ENSG00000132746","ALDH3B2"
"ENST00000528763","retained_intron","ENSG00000175390","EIF3F"
"ENST00000528765","lncRNA","ENSG00000246250","ENSG00000246250"
"ENST00000528781",NA,"ENSG00000255479","ENSG00000255479"
"ENST00000528811","protein_coding_CDS_not_defined","ENSG00000255501","CARD18"
"ENST00000528813","unprocessed_pseudogene","ENSG00000254722","FAM8A2P"
"ENST00000528816","retained_intron","ENSG00000183020","AP2A2"
"ENST00000528842","retained_intron","ENSG00000185122","HSF1"
"ENST00000528849","retained_intron","ENSG00000213920","MDP1"
"ENST00000528851","protein_coding","ENSG00000110077","MS4A6A"
"ENST00000528895","protein_coding","ENSG00000100926","TM9SF1"
"ENST00000528901","unprocessed_pseudogene","ENSG00000255416","OR10AF1P"
"ENST00000528925","protein_coding_CDS_not_defined","ENSG00000110077","MS4A6A"
"ENST00000528929","retained_intron","ENSG00000166387","PPFIBP2"
"ENST00000528932","protein_coding_CDS_not_defined","ENSG00000110171","TRIM3"
"ENST00000528936","protein_coding","ENSG00000177542","SLC25A22"
"ENST00000528952","retained_intron","ENSG00000149516","MS4A3"
"ENST00000528977","retained_intron","ENSG00000168060","NAALADL1"
"ENST00000528983","lncRNA","ENSG00000255446","ENSG00000255446"
"ENST00000529017","lncRNA","ENSG00000255175","LINC02759"
"ENST00000529018","protein_coding_CDS_not_defined","ENSG00000164741","DLC1"
"ENST00000529025","processed_pseudogene","ENSG00000255065","ENSG00000255065"
"ENST00000529026","lncRNA","ENSG00000290885","ENSG00000290885"
"ENST00000529103","unprocessed_pseudogene","ENSG00000254637","OR4A18P"
"ENST00000529108","protein_coding","ENSG00000214782","MS4A18"
"ENST00000529131","nonsense_mediated_decay","ENSG00000204711","CFAP95"
"ENST00000529133","protein_coding","ENSG00000014216","CAPN1"
"ENST00000529135","lncRNA","ENSG00000249816","LINC00964"
"ENST00000529157","protein_coding_CDS_not_defined","ENSG00000184276","DEFB108B"
"ENST00000529161","protein_coding_CDS_not_defined","ENSG00000135373","EHF"
"ENST00000529182","protein_coding","ENSG00000160948","VPS28"
"ENST00000529200","unprocessed_pseudogene","ENSG00000236919","PHKG1P3"
"ENST00000529215","lncRNA","ENSG00000254429","ENSG00000254429"
"ENST00000529244","retained_intron","ENSG00000175294","CATSPER1"
"ENST00000529255","retained_intron","ENSG00000177666","PNPLA2"
"ENST00000529258","lncRNA","ENSG00000254862","LGR4-AS1"
"ENST00000529267","transcribed_processed_pseudogene","ENSG00000235812","ADAM21P1"
"ENST00000529273","protein_coding_CDS_not_defined","ENSG00000149489","ROM1"
"ENST00000529274","retained_intron","ENSG00000168060","NAALADL1"
"ENST00000529278","lncRNA","ENSG00000255482","ENSG00000255482"
"ENST00000529282","lncRNA","ENSG00000255171","LINC01499"
"ENST00000529291","unprocessed_pseudogene","ENSG00000255461","OR8I1P"
"ENST00000529301","protein_coding","ENSG00000178719","GRINA"
"ENST00000529326","unprocessed_pseudogene","ENSG00000254399","GLYATL1P4"
"ENST00000529327","unprocessed_pseudogene","ENSG00000255218","OR5BC1P"
"ENST00000529375","processed_pseudogene","ENSG00000255376","AKTIPP3"
"ENST00000529417","lncRNA","ENSG00000254989","ENSG00000254989"
"ENST00000529430","protein_coding","ENSG00000172409","CLP1"
"ENST00000529459","protein_coding_CDS_not_defined","ENSG00000064886","CHI3L2"
"ENST00000529471","retained_intron","ENSG00000072952","IRAG1"
"ENST00000529486","protein_coding_CDS_not_defined","ENSG00000185187","SIGIRR"
"ENST00000529491","lncRNA","ENSG00000255136","TPBGL-AS1"
"ENST00000529493","unprocessed_pseudogene","ENSG00000255131","OR9L1P"
"ENST00000529495","protein_coding","ENSG00000137699","TRIM29"
"ENST00000529536","processed_pseudogene","ENSG00000255001","ENSG00000255001"
"ENST00000529541","processed_pseudogene","ENSG00000228901","HMGN2P36"
"ENST00000529557","unprocessed_pseudogene","ENSG00000254663","OR4A11P"
"ENST00000529559","protein_coding","ENSG00000230549","USP17L1"
"ENST00000529567","transcribed_unprocessed_pseudogene","ENSG00000134612","FOLH1B"
"ENST00000529616","protein_coding","ENSG00000176381","PRR18"
"ENST00000529628","processed_pseudogene","ENSG00000254515","TRPC6P5"
"ENST00000529684","processed_pseudogene","ENSG00000255188","ENSG00000255188"
"ENST00000529697","processed_pseudogene","ENSG00000254957","ENSG00000254957"
"ENST00000529703","unprocessed_pseudogene","ENSG00000185701","OR5M5P"
"ENST00000529713","retained_intron","ENSG00000198851","CD3E"
"ENST00000529715","nonsense_mediated_decay","ENSG00000142973","CYP4B1"
"ENST00000529730","unprocessed_pseudogene","ENSG00000254795","OR5AP1P"
"ENST00000529742","protein_coding","ENSG00000172732","MUS81"
"ENST00000529748","protein_coding","ENSG00000134802","SLC43A3"
"ENST00000529769","lncRNA","ENSG00000254519","ENSG00000254519"
"ENST00000529776","retained_intron","ENSG00000166793","YPEL4"
"ENST00000529781","lncRNA","ENSG00000255335","LINC02729"
"ENST00000529785","lncRNA","ENSG00000290966","KRT87P"
"ENST00000529831","transcribed_unprocessed_pseudogene","ENSG00000254613","OR6M2P"
"ENST00000529848","protein_coding_CDS_not_defined","ENSG00000198168","SVIP"
"ENST00000529862","unprocessed_pseudogene","ENSG00000254767","OR2AL1P"
"ENST00000529875","lncRNA","ENSG00000254404","ENSG00000254404"
"ENST00000529912","protein_coding","ENSG00000054938","CHRDL2"
"ENST00000529925","protein_coding_CDS_not_defined","ENSG00000172508","CARNS1"
"ENST00000529928","protein_coding_CDS_not_defined","ENSG00000084636","COL16A1"
"ENST00000529936","processed_pseudogene","ENSG00000254591","ENSG00000254591"
"ENST00000529954","unprocessed_pseudogene","ENSG00000213607","OR4A45P"
"ENST00000530001","transcribed_unprocessed_pseudogene","ENSG00000255157","DEFB130C"
"ENST00000530032","unprocessed_pseudogene","ENSG00000254534","PLS1P1"
"ENST00000530038","transcribed_unitary_pseudogene","ENSG00000197847","SLC22A20P"
"ENST00000530052","retained_intron","ENSG00000172269","DPAGT1"
"ENST00000530102","lncRNA","ENSG00000254562","LINC01493"
"ENST00000530141","nonsense_mediated_decay","ENSG00000089505","CMTM1"
"ENST00000530195","processed_pseudogene","ENSG00000255365","ENSG00000255365"
"ENST00000530210","protein_coding","ENSG00000225805","DEFB131B"
"ENST00000530232","protein_coding_CDS_not_defined","ENSG00000134802","SLC43A3"
"ENST00000530242","protein_coding_CDS_not_defined","ENSG00000160959","LRRC14"
"ENST00000530245","protein_coding","ENSG00000133112","TPT1"
"ENST00000530246","transcribed_unprocessed_pseudogene","ENSG00000175676","GOLGA8DP"
"ENST00000530265","protein_coding_CDS_not_defined","ENSG00000175356","SCUBE2"
"ENST00000530312","protein_coding_CDS_not_defined","ENSG00000135365","PHF21A"
"ENST00000530372","protein_coding","ENSG00000021762","OSBPL5"
"ENST00000530379","lncRNA","ENSG00000255171","LINC01499"
"ENST00000530389","lncRNA","ENSG00000255029","ENSG00000255029"
"ENST00000530400","protein_coding","ENSG00000134339","SAA2"
"ENST00000530407","protein_coding_CDS_not_defined","ENSG00000137700","SLC37A4"
"ENST00000530447","protein_coding","ENSG00000226430","USP17L7"
