isoform_id	DG-WT-hRGC	EP1-BRN3B-RO	EP1-WT_ROs_D45	H9-BRN3B-RO	H9-CRX_ROs_D45	H9-hRGC_1	H9-hRGC_2	hRGC
ENST00000460114	0	8.69237256526656e-5	0.15826828053257058	1.6930736798137502e-4	0.36343597013379414	0.0032163936461511167	0.16125611442899945	0.18297231494151722
ENST00000424427	0.002713802128198939	0.3827640912167529	0.3192703529385452	0.17054869515459492	0.36196066294862295	0	3.392044811496575e-4	4.8654928412372733e-4
ENST00000409270	0.08907314796845456	0.12880861663666954	0	0.17314530561278518	0.18874799305044876	0.03929774941033237	0	0
ENST00000448409	0.14498195151806526	0.0029032325130933234	0.441841029974787	0.00566237290499827	0.5710601328512663	0.1130496492009323	0.1495766622785013	0
ENST00000461825	0.06092004935562434	0.0019570072466099653	0.609829476277735	0.0038151762040123938	0.011745405683482923	0.07490298071567647	0	0
ENST00000463826	0	0.6521753808355306	0.9679589391451409	0.7112195512067396	1.197203672119087	0.36997500760438484	0.7535530533281598	0.9229054845907354
ENST00000461243	0.49355093588841426	0.8875751889482093	0.5161653355040761	0.33347284371189323	0.33779334836930164	0.5100168911169964	0.17460206647805054	0.48219614033638614
ENST00000417098	2.776547803661076	1.893778088792232	2.9331801202569543	1.8387279325268788	1.6964027853439734	3.4953585182452045	4.83449322483404	4.891839086196195
ENST00000443023	0.7877383029039049	2.3016370443306244	2.822313224558269	0.687302570874291	5.3081252676484345	0.7756428354618878	1.4431758320015877	1.6338878783880273
ENST00000260926	0.032265113905273646	0.38692229970241554	0.13117302567257627	0.17741440836120725	0.01752186320878435	0.11343151255930572	0.4694136761362273	0.2562743058734427
ENST00000700191	0	0.12851814428713526	0.15149512851348335	0.0015319836242890794	0.36914033936711266	0.02946285782754221	0.48066683078358174	0.3614759849398783
ENST00000700207	0.28424411296498464	0.26173917916112144	0	0.010073060892200836	0.031211649412508313	0.20938838657741377	0.14032914761157667	0
ENST00000700192	0.05183151739412639	0.13017675812080953	0.13739387402671777	0.004400937313596476	0.0135569222894254	0.08686341728173796	0	0.16982501445650433
ENST00000700208	0.0861411064624269	0.0011378207058547751	0.1481071452176379	0.0022173158084610733	0.37201531238285157	0.04290757459088046	0.15688030194557112	0
ENST00000457245	0.011362437388432234	0.1271880740972584	0.0033054131941929743	0	0.5404687627211335	0	0.0014148852708020243	0.18590502978344947
ENST00000700210	0	0.7678511131900863	0.14781924200017804	0.0022756686510727597	0.1896268892725117	0.04405998117939669	0.47863980535057404	0.26760311361221856
ENST00000483346	0.2890830181666253	0.497231686578675	0.24834915038120675	0.1507783663415343	0.808754856536726	0.22110801228014165	1.0333078492921008	0.14266109635867363
ENST00000484124	0	0.12862209521018264	0.15060563079914968	0.17276778049432107	0.00525812897842548	0.03297200732592054	0.31906698837795844	0.0868195131218017
ENST00000440919	0.10296264949726042	0.3887158356963418	0.27257791870807924	0.008215125636083398	0.025406112063266262	0.16788203374602073	0.3034064230350195	0.06836053247323948
ENST00000700194	0.5430913463181508	0.367646169591187	0.27211187998423725	0.9813300556849609	0	0.5837219541991479	0.3770413450749819	0.3502770305344778
ENST00000653798	18.223124439904606	13.690743069253367	7.782391208893051	20.90248603878895	7.554073974916497	17.454523388830648	13.45445903436312	16.23399752402093
ENST00000626281	1.018401484597406	0.7717082408063438	1.3646851398981945	1.0378221322036252	1.8704432840922345	0.9155221066298418	1.904275079828372	0.4338019903287511
ENST00000629287	0.7556557777629991	0.5168002235923441	0.8878723493385126	0.5245498910607096	0.7687059867368338	0.9728729540300896	1.736721997351541	1.056589093179365
ENST00000359878	2.5792392564297515	4.311470790154938	4.701198057512208	5.905649847949333	5.944827656556842	2.675673720861874	4.466041146689534	3.4212812542556357
ENST00000409157	1.8736450670307225	3.161187501408092	3.1007985998541114	2.5126254656271496	3.4354732134818606	1.90218924578457	2.0152815098279055	3.0825371505204373
ENST00000468413	0.03617179626606193	0.002780665893914458	0.4433202422366338	0.3488027460939054	0.016722996851166405	0.1080351638723962	0.15008182229277578	0
ENST00000478816	4.014699585731899	4.522034912157827	2.0692212162738466	6.134183821492799	3.1118289378188377	3.889644624581994	3.605511871694998	6.057005589365162
ENST00000418045	0.05177873395107535	0.3860183865104998	2.0109300399145718	0.6904680339960281	1.6679903348661327	0.0869335702636651	0.1522354419586207	0.07912388550031202
ENST00000409203	0	0.6394533652323622	1.890121982170161	0.34359516930548906	1.462513663154768	0.029642225022128432	0.15832212589973738	0
ENST00000357799	2.3995514154131223	9.04063833349543	46.336628560090695	4.247493603930404	44.760922492529055	2.488313078856846	0.984701415162256	3.6283475603540856
ENST00000469840	2.086818061796493	3.1844401255668373	2.5911934896037754	5.61564386267803	1.0693646988886467	2.565616292997366	2.930493074631154	2.597031676800034
ENST00000321356	15.144258422711669	8.407755357352656	20.488135785870064	8.41313023690512	16.04555611761428	26.403677303532255	41.76096032164068	31.11444542081648
ENST00000461981	11.86711311881604	5.704552842189421	4.067038350237375	5.560925191799189	3.820682942310013	11.558149358511887	10.251721795414051	8.254050216583295
ENST00000464454	4.163566751290041	0.6244347700369917	0.24387611931567	0.6557039372269391	0.2959523625103728	2.7790359070381014	2.6959875884580593	2.1523211641286606
ENST00000432425	18.185178271701876	13.426528321501037	11.11885648914421	11.004599145913945	8.95642099391809	23.071440650625323	26.87213438290875	34.07793068731383
ENST00000473565	22.810334231318397	10.159028883123366	63.03328258495522	8.49317408299157	38.20639880401709	23.483125250744937	18.58306070039308	15.34516977624741
ENST00000409769	2.4014684261344668	1.702333083655951	0.9859477974330797	2.49860983779983	1.6980742021865423	2.0668960416532483	2.079346944459738	1.6938258672862898
ENST00000409403	3.4325157176282586	1.1420379999158343	3.2923800013007654	1.1821412825543116	1.9401033539787371	4.216724750351169	5.240901854595641	5.796244596894387
ENST00000434813	3.8646563724225	1.652904037511707	2.9417730252711793	1.525170937807078	1.9528374168218448	4.358066893423619	3.757656210396342	6.513984832472502
ENST00000315506	0.06888293626646824	7.673240241728928	0	8.398397101487138	0.010173590812779354	0.06461475698146257	0	0.3551115965658267
ENST00000409474	0.07375213545799464	14.318250303447998	0	17.130556386176764	0.3752918813932211	0.05840951790199633	0.47667724688339086	0.2651907011351715
ENST00000359962	0	14.422374112244626	0	15.197999296037072	4.432753525795974e-6	2.7420079118822827e-5	0	0.09174661771876025
