"","gene_id","gene_name","DG-WT-hRGC","EP1-BRN3B-RO","H9-BRN3B-RO","hRGC"
"4066","CLCN7","CLCN7",486.948141297055,379.149417178262,477.551590995676,479.708538027347
"4067","CLCNKA","CLCNKA",0.999994715321423,10.0000817804312,16.85626487769,4.00000609325449
"4068","CLCNKB","CLCNKB",18.040453386591,21.0639201524158,27.3983053594828,58.4666932822465
"4069","CLCP1","CLCP1",16.9217959830015,20.0450697175905,22.0251575389342,26.3871461663519
"4070","CLCP2","CLCP2",1.00061551029641,4.00280345259102,4.0000040124987,1.00077532916778
"4071","CLDN1","CLDN1",77.0877156835163,146.048262978164,62.2051387736287,89.9456041488199
"4072","CLDN10","CLDN10",117.016748810565,250.047897668093,206.320782101955,264.071755199874
"4073","CLDN11","CLDN11",15.8846141345442,79.1595038859626,57.5651266906309,51.967925542737
"4074","CLDN12","CLDN12",377.016979776266,510.801270358118,517.31159059459,543.032879012308
"4075","CLDN14","CLDN14",0,4.00000827344774,4.00398968807891,1.00000152331362
"4076","CLDN15","CLDN15",96.0841176248862,167.035308067039,202.535004580499,151.970888011148
"4077","CLDN16","CLDN16",5.00000385928882,22.0099890100952,27.1665076105058,10.0884123703176
"4078","CLDN17","CLDN17",0.999994715321423,0,1.00000457451856,0
"4079","CLDN18","CLDN18",5.20257985856635,29.1067961128415,48.6868129092793,39.3747647124506
"4080","CLDN19","CLDN19",36.4870732415742,50.6282091925764,56.8665191891998,71.6669658950545
"4081","CLDN2","CLDN2",3.99999400262655,29.9999856798432,45.9999961442206,18.0000070563332
"4082","CLDN20","CLDN20",19.3139007177247,26.3277923505101,25.184712570303,28.3603918210749
"4083","CLDN22","CLDN22",1.04560043397184,3.04654670153149,2.09266539209548,0
"4084","CLDN23","CLDN23",0,2.00000413672387,4.85885281494518,5.00000761656811
"4085","CLDN24","CLDN24",1.01053308855538,2.01055861097525,3.00552795572043,0
"4086","CLDN3","CLDN3",1.00122116393055,47.0383743656506,56.8497907802233,36.9999952726682
"4087","CLDN34","CLDN34",4.09770107515349,5.04593987013661,2.00199484403946,3.00000456994087
"4088","CLDN4","CLDN4",24.4791117470649,89.8442823628725,96.0155390071452,83.4416641280747
"4089","CLDN5","CLDN5",298.999994580554,44.9999861568663,71.9999865115232,768.026970221104
"4090","CLDN6","CLDN6",115.682857246745,6.90035030416267,12.0994253577926,328.214701325286
"4091","CLDN7","CLDN7",0,12.4587549581027,9.77867646636477,1.00000152331362
"4092","CLDN7P1","CLDN7P1",215.822779856643,161.332730211277,173.361345033178,206.288658299839
"4093","CLDN8","CLDN8",0,1.00000206836194,1.99999486346157,0
"4094","CLDN9","CLDN9",13.188986081074,3.09076551912593,13.0000023264391,8.03552580255237
"4095","CLDND1","CLDND1",836.068426999556,732.799759162285,618.185296709053,1120.93758356524
"4096","CLDND2","CLDND2",36.9718384103364,22.2460670911797,31.0112702734339,78.9914862975087
"4097","CLEC10A","CLEC10A",0,2.00000413672387,14.0003211836199,1.00000152331362
"4098","CLEC11A","CLEC11A",232.999995118501,340.70718095297,376.760584078108,442.1638648866
"4099","CLEC12A","CLEC12A",2.0000045719837,6.14963850245317,22.177913198358,3.10807266646741
"4100","CLEC12B","CLEC12B",11.4516837728966,12.0277016761225,19.3181552556144,17.080420251916
"4101","CLEC14A","CLEC14A",0,2.00000413672387,2.99999943798013,0
"4102","CLEC16A","CLEC16A",768.901454115249,634.554604069806,760.739498057922,1153.18810104827
"4103","CLEC17A","CLEC17A",3.16873438977532,9.41417862875419,26.3808295260588,7.48007574245166
"4104","CLEC18A","CLEC18A",20.2240618577629,38.5856151685593,53.7488351797866,50.7664290476634
"4105","CLEC18B","CLEC18B",13.6632583006248,62.1052605774737,46.1169950080269,14.5313408618289
"4106","CLEC18C","CLEC18C",8.13780448970067,26.4672610978175,26.3103873529906,24.7750234857766
"4107","CLEC19A","CLEC19A",50.4806550342566,138.299888925178,88.2433430555445,55.2547677248265
"4108","CLEC1A","CLEC1A",2.99998414596427,9.00001861525742,12.07149705758,2.00000304662724
"4109","CLEC1B","CLEC1B",6.49787614455148,19.6181557446148,43.1673950806095,15.0711518983509
"4110","CLEC20A","CLEC20A",3.99999400262655,7.00716280552291,6.00001316153583,6.00681048607353
"4111","CLEC2A","CLEC2A",3.050101984189,6.00651922063629,74.1824367459902,67.3485386928146
"4112","CLEC2B","CLEC2B",5.07617994512224,39.874818995931,40.0009258306715,37.5913865783633
"4113","CLEC2D","CLEC2D",989.749311891635,1030.37689825683,1319.71369834632,1591.06713819735
"4114","CLEC2L","CLEC2L",19.0234292347932,28.5678916836992,35.0000029668186,16.0024272438282
"4115","CLEC3A","CLEC3A",73.1376275403426,93.1300536313,114.018807031828,109.980700238273
"4116","CLEC3B","CLEC3B",8.00209265163172,15.2326113140337,15.1867668047241,15.6621359378069
"4117","CLEC4A","CLEC4A",18.9133516867891,38.5819188114409,25.3197112593103,72.459220909839
"4118","CLEC4C","CLEC4C",0,6.00001241017161,8.00423655536207,2.00000304662724
"4119","CLEC4D","CLEC4D",0,9.71167427997591,12.5513923972437,4.01812944089131
"4120","CLEC4E","CLEC4E",90.982530509812,128.476972624981,161.506288730852,131.590369061062
"4121","CLEC4F","CLEC4F",33.663591705938,120.305533698168,129.597955740358,246.924828371125
"4122","CLEC4G","CLEC4G",0,3.00000620508581,5.99999887596027,54.2766771251726
"4123","CLEC4GP1","CLEC4GP1",0,3.99999299924477,20.0000057769179,55.899266548091
"4124","CLEC4M","CLEC4M",4.02305426474626,14.1459739664332,19.0453579047907,14.0060488667283
"4125","CLEC4OP","CLEC4OP",0,3.00000620508581,7.00763194782591,1.00000152331362
"4126","CLEC5A","CLEC5A",4.01392403621167,7.00230560897885,12.0123119180501,9.03143430016374
"4127","CLEC6A","CLEC6A",0.999994715321423,4.34914600490669,12.6482771706667,1.00000152331362
"4128","CLEC7A","CLEC7A",82.6716453528162,90.8387551697598,82.8280385015292,87.2458769769157
"4129","CLEC9A","CLEC9A",0,4.00000827344774,19.9592347442802,1.00000152331362
"4130","CLECL1P","CLECL1P",2.99999928730512,8.02054507568544,16.1076435762362,4.00002645656644
"4131","CLGN","CLGN",356.766677974804,754.980742874615,1044.12580319349,792.06351819896
"4132","CLHC1","CLHC1",295.884194318402,264.759292080022,256.966433131518,410.634351189827
"4133","CLIC1","CLIC1",131.341759413188,305.442559364884,192.290732635602,407.009070763104
"4134","CLIC1P1","CLIC1P1",0,1.00000206836194,1.00191884164311,1.00000152331362
"4135","CLIC2","CLIC2",14.4562708864803,28.3300570692733,33.1805063505113,35.3926172437775
"4136","CLIC3","CLIC3",0.999994715321423,2.01207075706916,2.17173605279975,0
"4137","CLIC4","CLIC4",913.388774243943,1097.52539517052,1092.16597952522,1233.91698512148
"4138","CLIC4P1","CLIC4P1",0,1.00478289389114,1.00001886009412,0
"4139","CLIC4P2","CLIC4P2",0,0,1.00117599171418,2.10855986264062
"4140","CLIC4P3","CLIC4P3",0,0,1.00059028311637,0
"4141","CLIC5","CLIC5",0,21.1196862674546,45.8184836212019,1.00000152331362
"4142","CLIC6","CLIC6",2.0000045719837,214.905912655643,175.12524218942,6.02020954533761
"4143","CLINT1","CLINT1",1048.63889226491,1272.48440986642,1103.05585948623,1699.90464210267
"4144","CLIP1","CLIP1",1721.89773511322,1473.62496641941,1318.04804309318,1901.5781186552
"4145","CLIP2","CLIP2",1624.28232826381,471.325352446918,369.158629330412,1641.49718569489
"4146","CLIP3","CLIP3",2192.2201087823,818.594544834091,938.283059619819,2377.02970631909
"4147","CLIP4","CLIP4",1419.42203059843,1346.97668247065,1465.1082721119,1511.91600353415
"4148","CLK1","CLK1",2127.09600560593,1170.89929063338,1040.71275062388,3300.64860940918
"4149","CLK2","CLK2",189.053449457458,323.296987618498,240.180281858658,347.702126139803
"4150","CLK2P1","CLK2P1",0,1.08840915514487,1.03370424725594,0
"4151","CLK3","CLK3",767.768457861872,935.639143117859,891.201345408898,1303.98376123677
"4152","CLK3P2","CLK3P2",54.6887819082539,2.102967538936,11.2186910535938,30.7202553165089
"4153","CLK4","CLK4",527.79881270051,823.354505802044,721.227038912248,721.957053988684
"4154","CLMN","CLMN",207.226329011153,356.73098070658,769.406685318126,375.926368857171
"4155","CLMP","CLMP",211.82585954621,126.859526175812,120.653071176914,215.902910951366
"4156","CLN3","CLN3",334.008440181091,328.980319978519,295.265832628826,387.145963206393
"4157","CLN5","CLN5",1931.06220117763,2357.11772094061,2941.12800968948,2516.44887283977
"4158","CLN6","CLN6",135.026177589748,315.937983547591,330.566775530314,140.530066640885
"4159","CLN8","CLN8",206.234404630506,288.630457996058,314.060664395086,321.911380653887
"4160","CLNK","CLNK",511.510560701496,285.763780308687,328.330797244238,536.910119827983
"4161","CLNS1A","CLNS1A",1023.25060356497,1593.57468755942,1459.86898013432,1919.09294944098
"4162","CLNS1AP1","CLNS1AP1",0,0,1.21514534239687,1.15628994254128
"4163","CLOCK","CLOCK",603.343928577882,688.184667646027,678.824079265233,919.993113580568
"4164","CLP1","CLP1",96.0676589873786,163.281749058491,149.000110180244,253.715504187459
"4165","CLPB","CLPB",741.524062608732,634.739284457901,777.599191473745,874.90106395137
"4166","CLPP","CLPP",680.75441222437,807.1144386086,687.302511215612,1024.11917836298
"4167","CLPS","CLPS",0,1.00000206836194,1.99999486346157,0
"4168","CLPSL1","CLPSL1",0,3.00000620508581,4.99999430144171,2.00000304662724
"4169","CLPSL2","CLPSL2",0,7.04435548975173,5.99999887596027,5.00000761656811
"4170","CLPTM1","CLPTM1",865.726876646977,1114.65629970371,1016.83622534957,774.121261495322
"4171","CLPTM1L","CLPTM1L",692.688468834174,451.318040559066,406.890777193529,580.50915178821
"4172","CLPTM1LP1","CLPTM1LP1",0,0,4.0000040124987,2.00000304662724
"4173","CLPX","CLPX",708.145930601903,934.303169680997,910.56644306579,894.566810288647
"4174","CLRN1","CLRN1",6.99999328993167,172.191038908114,143.525706200152,58.4106738110679
"4175","CLRN2","CLRN2",0,2.00000413672387,5.99999887596027,0
"4176","CLRN3","CLRN3",0.999994715321423,3.99999299924477,1.99999486346157,2.00000304662724
"4177","CLSPN","CLSPN",126.454846228733,547.935805696243,365.101254446479,189.257924529085
"4178","CLSTN1","CLSTN1",1877.64247561166,2798.88382483435,2441.09553700905,2095.35348103423
"4179","CLSTN2","CLSTN2",2466.97984626775,518.834370828644,593.960346246927,685.244873767138
"4180","CLSTN3","CLSTN3",681.520503506189,779.420109141088,629.429773226526,1202.76846899132
"4181","CLTA","CLTA",3100.4027903766,2143.17189886098,2290.17580261342,3124.80249157745
"4182","CLTB","CLTB",1276.98710408107,853.212685781526,746.162553902546,1269.08806989454
"4183","CLTC","CLTC",3114.12369176185,2077.98376952731,2375.11119207872,2542.0433567251
"4184","CLTCL1","CLTCL1",164.636129522416,95.2211531145293,119.114528975073,162.823759475437
"4185","CLTRN","CLTRN",15.8150548146637,156.025189066895,70.959110905338,38.0062890593748
"4186","CLU","CLU",833.012117065617,8663.83154446318,7619.02656762311,4353.50919752316
"4187","CLUAP1","CLUAP1",483.355085971205,698.050107327289,712.338582372251,730.083664885595
"4188","CLUH","CLUH",302.943253979003,282.592733578757,275.975177106158,289.954705762307
"4189","CLUHP10","CLUHP10",3.46288521853417,7.48895698976516,15.0557252201459,12.2568403700956
"4190","CLUHP11","CLUHP11",0,2.00000413672387,3.00107085614686,0
"4191","CLUHP3","CLUHP3",173.408280487169,99.4359930527321,87.178553395878,165.838649626414
"4192","CLUHP4","CLUHP4",0,3.37796635754672,16.3706838789549,1.04981018434696
"4193","CLUHP5","CLUHP5",0,0,1.00004743124523,0
"4194","CLUHP6","CLUHP6",3.67278962678474,3.83072428194545,9.00519826344291,1.33176060162725
"4195","CLUHP8","CLUHP8",0,1.00053666546584,8.21912018288037,0
"4196","CLUL1","CLUL1",43.371795503589,284.4791281938,823.200277206131,66.3071589196155
"4197","CLVS1","CLVS1",193.128393097309,187.500876592358,134.779462564819,372.090470694933
"4198","CLVS2","CLVS2",734.394171755619,60.2431366709484,88.7684093851174,645.358806654898
"4199","CLXN","CLXN",17.8487488700462,37.5632363928482,67.2026188137725,27.8101751321458
"4200","CLYBL","CLYBL",41.1162353806818,278.480643203925,197.634380742627,172.08548247046
"4201","CMA1","CMA1",2.0000045719837,4.00092472562586,2.00000914903713,6.00112912203906
"4202","CMAHP","CMAHP",8.13945489585369,45.5119468919718,84.3336953084396,24.9579267537249
"4203","CMAS","CMAS",835.325305131812,506.085833691819,508.815644528579,1025.51815825736
"4204","CMBL","CMBL",42.3381113048688,228.910142018526,184.302981634432,108.454103467894
"4205","CMC1","CMC1",337.919872481066,470.515193447254,526.470130226054,786.621076903622
"4206","CMC2","CMC2",420.166364124059,366.870821444175,260.627426150489,554.837592767145
"4207","CMC4","CMC4",117.871416936376,199.46086772672,190.332223083556,194.993516063276
"4208","CMIP","CMIP",3073.25984739185,838.534222551197,714.668059750344,3105.22357440234
"4209","CMKLR1","CMKLR1",0.999994715321423,3.00000620508581,15.0238398155042,2.00000304662724
"4210","CMKLR2","CMKLR2",8.29251871054063,22.0846951368152,14.8626699520777,20.6242067042094
"4211","CMPK1","CMPK1",1159.48687711572,968.175547668484,847.816766723105,1085.89095935483
"4212","CMPK2","CMPK2",21.9999897264573,24.8626297049388,33.7398294902682,25.9793504812115
"4213","CMSS1","CMSS1",3099.13844299132,2874.93249289849,3612.85734356715,4028.93840905503
"4214","CMTM1","CMTM1",9.28748650069872,7.05345891472109,20.7041560816649,19.6603093329858
"4215","CMTM2","CMTM2",2.99999928730512,11.187162286754,19.0623577397027,17.0226088092858
"4216","CMTM3","CMTM3",212.731705404105,544.106410269956,252.301492719174,281.223345227061
"4217","CMTM4","CMTM4",216.300231757773,239.707323355083,290.471479187518,314.963194619608
"4218","CMTM5","CMTM5",0,30.066489559569,5.99999887596027,1.00000152331362
"4219","CMTM6","CMTM6",335.295272457539,862.530774399404,693.095412102732,534.945752577271
"4220","CMTM7","CMTM7",83.1798795999012,51.1871686502166,57.2377155844554,213.192431950752
"4221","CMTM8","CMTM8",29.9543417303783,87.0657521008331,139.652443813989,49.4093975759043
"4222","CMTR1","CMTR1",370.160586962988,443.208294138044,417.62445867141,440.277590937222
"4223","CMTR2","CMTR2",203.000168800199,316.510201013408,248.343502584387,265.402232912849
"4224","CMYA5","CMYA5",15.3405403336593,31.7694715453632,45.0287912900236,27.6387364088262
"4225","CNBD1","CNBD1",0,11.0490682177138,28.0020137824932,5.00000761656811
"4226","CNBD2","CNBD2",178.632890996677,261.415494114516,294.887364875612,265.330920594394
"4227","CNBP","CNBP",1817.83358872847,3864.2805908509,3380.0483329821,3218.81646145775
"4228","CNDP1","CNDP1",254.156808996855,209.695087764459,162.792961950059,279.51286774976
"4229","CNDP2","CNDP2",854.966031691857,918.824628424964,815.149983955175,949.012869442632
"4230","CNEP1R1","CNEP1R1",204.11140694677,220.413209826449,217.939683554759,294.337257033883
"4231","CNFN","CNFN",6.99999328993167,15.0000004770231,26.0000046528782,18.9999882163349
"4232","CNGA1","CNGA1",10.4757486481912,24.0043722401266,148.98691030843,9.00290530011971
"4233","CNGA2","CNGA2",0,1.0084639768066,7.04921725827039,1.00000152331362
"4234","CNGA3","CNGA3",30.0376191050719,137.741616806672,151.694341159016,171.370832037523
"4235","CNGA4","CNGA4",0.999994715321423,4.01436602423834,11.0488498458046,4.03258739237687
"4236","CNGB1","CNGB1",490.216672264395,2467.97055447014,4777.89372972253,526.021001668421
"4237","CNGB3","CNGB3",13.2087303895468,237.505562271345,427.243193833846,28.5945088185812
"4238","CNIH1","CNIH1",1144.90026956717,938.823295113935,1150.31927193265,1122.62173128018
"4239","CNIH2","CNIH2",1290.8743330956,254.55927098273,154.846167694009,1348.17467322218
"4240","CNIH3","CNIH3",277.467115219424,294.959354544552,311.045336534533,371.281965757211
"4241","CNIH4","CNIH4",568.641444051971,749.584198949534,727.360107924515,1014.7571660566
"4242","CNKSR1","CNKSR1",75.8589958732636,20.214262063875,42.8012414935252,77.6626987394264
"4243","CNKSR2","CNKSR2",1050.2117141874,992.160460574029,1623.49999108881,1484.08000772245
"4244","CNKSR3","CNKSR3",901.067462700473,586.020900507721,639.717844746079,833.338892632403
"4245","CNMD","CNMD",11.0265754870968,14.4081862087972,25.0252284047921,26.5387306605188
"4246","CNN1","CNN1",27.0228570104347,14.6089197842121,23.0185621775457,34.0277051702933
"4247","CNN2","CNN2",653.72063830718,684.596787917081,789.549403994852,1469.66714060955
"4248","CNN2P1","CNN2P1",3.18740366304756,3.99999299924477,1.00003314566968,7.32494803200523
"4249","CNN2P10","CNN2P10",0,4.18146580471611,1.00000457451856,0
"4250","CNN2P11","CNN2P11",0,0,1.0015617022542,0
"4251","CNN2P12","CNN2P12",0,1.00000206836194,1.99999486346157,0
"4252","CNN2P2","CNN2P2",0,0,3.2370399931863,0
"4253","CNN2P3","CNN2P3",0,3.99999299924477,5.20462088571056,0
"4254","CNN2P4","CNN2P4",0,0,1.43277180042198,0
"4255","CNN2P6","CNN2P6",0,0,1.00000457451856,1.00000152331362
"4256","CNN2P7","CNN2P7",0,1.00000206836194,2.00002343461268,0
"4257","CNN2P8","CNN2P8",0,0,1.00000457451856,0
"4258","CNN2P9","CNN2P9",1.01262259359315,5.20143125635815,2.01978038560709,2.05221457847086
"4259","CNN3","CNN3",1948.33586678072,3827.3349974035,2340.75294002262,2783.81117634451
"4260","CNN3P1","CNN3P1",0,0,1.00000457451856,1.00000152331362
"4261","CNNM1","CNNM1",61.6081626994821,36.1714051957298,55.5945458272398,126.757849685295
"4262","CNNM2","CNNM2",731.719877851412,339.714052275944,428.866935208305,631.447773001735
"4263","CNNM3","CNNM3",402.205463342312,486.222190957091,423.134348021184,633.365141728463
"4264","CNNM4","CNNM4",212.752827574596,505.197287482519,573.041063682959,353.520087270839
"4265","CNOT1","CNOT1",1019.56839602417,987.185637392914,857.227518191017,1409.10923700645
"4266","CNOT10","CNOT10",241.73285430374,215.401972945458,186.049078963531,365.708975268952
"4267","CNOT11","CNOT11",356.038954850708,451.123951261943,366.961207812762,537.153033776253
"4268","CNOT2","CNOT2",2008.41805486632,1391.27042003065,1101.77812903732,2451.50898813783
"4269","CNOT3","CNOT3",214.744474126428,211.467704841587,251.373344589704,466.975257247522
"4270","CNOT4","CNOT4",940.971876007294,762.399713466377,624.039939853728,1318.48917960248
"4271","CNOT4P1","CNOT4P1",0,2.00000413672387,1.99999486346157,0
"4272","CNOT6","CNOT6",1056.74715599861,623.29828019201,505.415320406784,1289.67236450733
"4273","CNOT6L","CNOT6L",549.819485498572,610.045572163593,583.027566702517,762.437668719972
"4274","CNOT6LP1","CNOT6LP1",3.5103381807687,0,3.09142712154064,4.00000609325449
"4275","CNOT7","CNOT7",2690.07339201281,2041.18590817102,1957.22402167283,3055.81914547455
"4276","CNOT7P1","CNOT7P1",0,0,1.00000457451856,0
"4277","CNOT7P2","CNOT7P2",0,1.00000206836194,1.00000457451856,1.00002188662557
"4278","CNOT8","CNOT8",814.442610088267,535.384550164962,429.531957321604,915.395423918226
"4279","CNOT9","CNOT9",866.868564030004,686.994669766937,553.118785722643,1171.34445761377
"4280","CNP","CNP",1183.4825864147,1289.27799890125,836.729160110816,1059.93808117915
"4281","CNPPD1","CNPPD1",650.731646774676,684.66191711854,457.54315672918,856.792764802079
"4282","CNPY1","CNPY1",2.00571285748543,14.5016643309657,28.5764367756132,16.2720374940659
"4283","CNPY2","CNPY2",1078.22486031367,1817.19120323247,1545.49392004614,1561.63305002701
"4284","CNPY3","CNPY3",442.896408741104,558.700789012942,433.387219882566,579.830462964179
"4285","CNPY4","CNPY4",201.600927209255,424.900970492204,363.930894383451,364.420405251974
"4286","CNR1","CNR1",1901.71454269256,462.403308637816,228.000000143217,3119.17001985499
"4287","CNR2","CNR2",471.450433845338,101.072532255612,120.630799964622,247.326657605863
"4288","CNRIP1","CNRIP1",837.794691270251,528.878793620293,603.571610053347,891.269175551223
"4289","CNST","CNST",555.95268244867,303.290943489493,320.706399857343,661.425052518382
"4290","CNTD1","CNTD1",69.6504404697387,75.7215862817636,69.8390074971174,70.1647032824574
"4291","CNTF","CNTF",6.07702257553145,14.1906204617108,10.5733973201389,22.4616494315279
"4292","CNTFR","CNTFR",729.529849451718,833.03422644941,470.279847326964,1044.20746342325
"4293","CNTLN","CNTLN",331.693450295334,1009.12258516441,1046.08981269213,677.425545247575
"4294","CNTN1","CNTN1",2402.62301539779,677.995277394002,757.08567639788,2568.65545639858
"4295","CNTN2","CNTN2",4407.71759137081,195.47252894434,148.931353705091,6538.04323307619
"4296","CNTN3","CNTN3",854.895518467503,116.032224111001,155.92570006765,1565.41239927196
"4297","CNTN4","CNTN4",807.221326101763,256.11080924609,263.373342341625,636.173975525804
"4298","CNTN5","CNTN5",1213.19830061322,182.149834517921,110.064459718808,461.642350207171
"4299","CNTN6","CNTN6",3.00004471132768,36.0181438431417,50.9312625416608,386.442899497956
"4300","CNTNAP1","CNTNAP1",421.12712762523,167.516384363741,183.853843138941,435.562690051287
"4301","CNTNAP2","CNTNAP2",1892.00853438934,554.962748594611,472.655581398709,1275.43792073375
"4302","CNTNAP3","CNTNAP3",1274.36330654861,1299.22541522984,1434.69799600212,1681.50838535907
"4303","CNTNAP3B","CNTNAP3B",359.497388515032,500.050873905255,484.712492883646,507.153252799899
"4304","CNTNAP3C","CNTNAP3C",11.285053316805,2.46979279743272,5.93892804045696,2.08679148216448
"4305","CNTNAP3P1","CNTNAP3P1",3.86478182880576,29.1104313731481,36.6037731066498,16.552827202565
"4306","CNTNAP3P2","CNTNAP3P2",2.12664674688147,13.1458191560416,9.45960813631417,8.82425796436931
"4307","CNTNAP3P5","CNTNAP3P5",9.46047631994873,20.3118183982362,36.205376975535,12.8730749163715
"4308","CNTNAP3P7","CNTNAP3P7",0,2.05251684653032,2.02378034676286,0
"4309","CNTNAP4","CNTNAP4",696.36571001517,17.1653020382744,58.7748149431653,2774.90939525154
"4310","CNTNAP5","CNTNAP5",257.374737603063,92.2013057197872,97.433825233953,127.471441226011
"4311","CNTRL","CNTRL",690.942187710871,658.214527758785,681.784350517591,1211.40045656425
"4312","CNTROB","CNTROB",333.549945238709,303.507165106718,257.9443093495,555.620032665569
"4313","COA1","COA1",894.585833214657,1129.01863275519,1279.78600037595,1833.82149919088
"4314","COA3","COA3",794.721967531198,928.705815809486,807.255503476812,962.807771127736
"4315","COA4","COA4",268.029820292322,637.293497775141,470.836527635243,542.411451821485
"4316","COA5","COA5",437.38692904478,743.156814340298,664.502732627711,814.034106362778
"4317","COA6","COA6",265.320746728174,571.722505269863,442.354104232366,529.55566535696
"4318","COA7","COA7",1013.8058742395,717.552499887604,738.045304158958,1100.69732710787
"4319","COA8","COA8",1259.86305006695,1056.57515009197,891.64526966931,1726.19347419892
"4320","COASY","COASY",289.744032351512,417.032021880983,476.449587411685,658.9880935239
"4321","COBL","COBL",47.0714610103886,430.364751458753,430.454719789089,42.0000436158602
"4322","COBLL1","COBLL1",24.0083068945695,870.551915169005,1691.60654398149,78.5860731198666
"4323","COBLP1","COBLP1",0,1.00105598836678,1.00213312527646,2.00000304662724
"4324","COCH","COCH",592.497398774873,301.516065830325,141.385955551023,736.2753946075
"4325","COG1","COG1",525.825426605746,502.808799267489,476.177604338668,826.494457672517
"4326","COG2","COG2",185.871390687731,359.808915895213,396.031725504566,310.387538060797
"4327","COG3","COG3",578.352327866953,418.665429872255,434.58163685483,731.954747804258
"4328","COG4","COG4",619.961641012525,467.513736192887,432.18136016428,753.33237668736
"4329","COG5","COG5",457.181582475941,268.422290339168,321.612662485061,537.213920078987
"4330","COG6","COG6",645.389160926624,728.056294333538,759.853263807134,809.049432320109
"4331","COG7","COG7",264.382331846103,453.899548877012,337.857647584696,428.692638044966
"4332","COG8","COG8",479.697149999797,591.278128427524,471.664219597402,742.295441246343
"4333","COIL","COIL",652.466602175021,753.816726414775,693.112954789515,901.756362659487
"4334","COILP1","COILP1",1.04534303117733,1.02014874207767,6.1348261380609,4.28079580175354
"4335","COL10A1","COL10A1",6.00005913997366,74.2259057786609,51.5371138010047,5.00006870650397
"4336","COL11A1","COL11A1",536.481463199479,3267.04268226383,1539.34253692601,919.848635882272
"4337","COL11A2","COL11A2",15.033625354561,10.9740260585285,8.29859083970022,15.2354838257994
"4338","COL11A2P1","COL11A2P1",0,0,1.00000457451856,0
"4339","COL12A1","COL12A1",166.799539444889,214.746923476941,237.601364045777,123.524929553253
"4340","COL13A1","COL13A1",59.0825719037954,179.391405106989,92.1464765801958,406.431282149793
"4341","COL14A1","COL14A1",8.00060880022808,32.0824705125982,70.2717604374453,19.0081742677394
"4342","COL15A1","COL15A1",29.033854195878,793.23767246949,269.181514509015,15.0008170188704
"4343","COL16A1","COL16A1",31.9999974450349,136.890278555804,176.096589899372,105.179662542783
"4344","COL17A1","COL17A1",6.13982885739132,37.1177489890626,36.3032331680958,15.0008984721182
"4345","COL18A1","COL18A1",162.906049633825,1399.39256910449,1036.2066800973,522.441803416644
"4346","COL19A1","COL19A1",73.3347980809354,119.275410901552,173.991110346003,59.3149066782737
"4347","COL1A1","COL1A1",134.158533334826,1372.93219667221,466.094916538889,13.3118839256141
"4348","COL1A2","COL1A2",15.6873376045653,810.890099388843,145.401873694691,89.3712976618521
"4349","COL20A1","COL20A1",28.9462918217228,26.2302818387578,46.2120226566276,98.6289479944849
"4350","COL21A1","COL21A1",6.03564129097913,54.3044807341021,42.4522448826841,20.0004580958234
"4351","COL22A1","COL22A1",59.0338016449067,130.005737051714,105.704502059016,28.0455139283691
"4352","COL23A1","COL23A1",23.1049593579153,316.937893970735,161.923313252492,84.4873201967836
"4353","COL24A1","COL24A1",10.0220080868376,76.0476905151457,92.7266709458405,20.9999912629622
"4354","COL25A1","COL25A1",47.1819625159366,248.327014316419,141.19870022663,100.705537457362
"4355","COL26A1","COL26A1",288.221585670045,37.0245152541416,42.6073148053481,261.370012060087
"4356","COL27A1","COL27A1",156.975943488594,689.953237059369,643.080140665743,207.242475831647
"4357","COL28A1","COL28A1",115.2193353792,305.433868343395,290.085868646526,191.150307472048
"4358","COL2A1","COL2A1",47.9716137241227,2124.40402744722,666.953608826882,140.999990790789
"4359","COL3A1","COL3A1",13.6290540116369,28.3626827668145,25.6453509541168,2.50000380828406
"4360","COL4A1","COL4A1",192.438296205234,272.618159717284,144.969492179328,128.891578601508
"4361","COL4A2","COL4A2",581.904577279204,609.662724266182,367.558359156592,691.081935684784
"4362","COL4A3","COL4A3",119.936514132688,239.208009660036,288.833123669265,104.921964830037
"4363","COL4A4","COL4A4",21.4202732092035,104.828733701273,139.364146613687,62.9525883619754
"4364","COL4A5","COL4A5",111.628142438274,971.641310144695,719.418613616996,454.772542560594
"4365","COL4A6","COL4A6",10.0000077185776,193.307761980193,165.28878056993,82.1031429068796
"4366","COL5A1","COL5A1",100.388467720007,584.46873600204,675.373255633846,124.956938739618
"4367","COL5A2","COL5A2",43.0003935537962,373.40284961795,167.683200174502,50.0000150757453
"4368","COL5A3","COL5A3",12.0655742964565,87.1306674634501,95.3746595165372,16.0619288413505
"4369","COL6A1","COL6A1",2034.56724136817,867.53066254759,655.710346583331,3763.49797456896
"4370","COL6A2","COL6A2",129.025800481616,358.156201311389,254.550513735734,817.062762112635
"4371","COL6A3","COL6A3",95.2855784496192,137.446855237782,107.690468487281,91.4691056957824
"4372","COL6A4P1","COL6A4P1",2.99999928730512,11.9999942719373,15.0040828645098,2.00093975897701
"4373","COL6A4P2","COL6A4P2",35.8171143328342,13.0003170985616,29.6927973630381,78.5278340476853
"4374","COL6A5","COL6A5",1.99998943064285,18.9999934762679,43.0606389744771,5.99998877656978
