"gene","logFC","logCPM","F","PValue","FDR"
"ENSG00000125841",-1.37971511286061,6.64990752599772,52.2181630008062,3.97145914972263e-06,1.64715903657713e-05
"ENSG00000198720",1.79657372434391,3.54953738296873,52.2129942538064,3.97792170833366e-06,1.64896808398115e-05
"ENSG00000141084",1.27496916703994,4.76095009315957,52.204396339147,3.97825412027324e-06,1.64896808398115e-05
"ENSG00000148459",2.58688298034206,2.22917728480426,52.2657031238862,3.98707699948767e-06,1.65188834340522e-05
"ENSG00000087085",-2.8047148618233,4.91876758175019,52.1991060027596,3.98773694822332e-06,1.65188834340522e-05
"ENSG00000092621",-1.44383109298089,7.15482134279595,52.1725608799881,3.99120824955178e-06,1.65282116145508e-05
"ENSG00000196418",1.32554976868682,4.70628365323524,52.159226543286,3.99790593873499e-06,1.65508909876647e-05
"ENSG00000172269",-1.19829928795546,5.54089390646063,52.1214150609203,4.01407797319426e-06,1.66127672820382e-05
"ENSG00000166432",1.23823741165434,4.86571197049785,52.1098963325471,4.019408431018e-06,1.66297502667943e-05
"ENSG00000165821",-1.14287502430822,6.29177353651327,52.1026059973845,4.02181476691721e-06,1.66346284256319e-05
"ENSG00000149201",2.34307559975672,1.33171606834265,52.367491545462,4.030446805107e-06,1.66652458805431e-05
"ENSG00000164040",1.75285409213615,6.41390493669927,52.0234542499653,4.05647300431127e-06,1.67677447698795e-05
"ENSG00000108852",-1.54601227255536,6.36354095640415,52.010653769694,4.06260063491869e-06,1.67879539651488e-05
"ENSG00000167508",-1.62704250852083,5.47947390416195,51.987018508568,4.07370685423838e-06,1.68287176782527e-05
"ENSG00000119522",1.52880109865726,6.96635501803991,51.9754045311597,4.07780825725383e-06,1.68405280678911e-05
"ENSG00000077264",1.71348000208485,8.15910857409155,51.9585956799875,4.08529822752548e-06,1.68663211013952e-05
"ENSG00000136960",-1.7944011908175,7.53814790019574,51.9555706452882,4.08686942316106e-06,1.68676699639236e-05
"ENSG00000136141",1.70922107140789,4.2113988296387,51.8708323211303,4.12697260269778e-06,1.70280020264736e-05
"ENSG00000145414",2.4144890920457,3.50474403579983,51.857957172389,4.13738369432302e-06,1.70632860690323e-05
"ENSG00000164076",-4.14825810900938,5.12790805060049,51.9592627843614,4.13842641074198e-06,1.70632860690323e-05
"ENSG00000083750",-0.998579243080149,5.4545788481046,51.8403055553092,4.13930091448858e-06,1.70632860690323e-05
"ENSG00000118454",0.923658908262384,5.74028409715547,51.8241342654262,4.14592181077051e-06,1.70853828589795e-05
"ENSG00000163032",-3.67869446515127,4.93231548935771,51.8882602107718,4.151051137702e-06,1.71013213131954e-05
"ENSG00000152601",1.3492530715172,5.31604252154039,51.8013999929705,4.1570309933114e-06,1.71207529879498e-05
"ENSG00000171792",-0.864033201921527,6.03859294140371,51.7838283263999,4.16450220081873e-06,1.71463131318035e-05
"ENSG00000198089",0.992906141516897,5.53270578011253,51.7684736115338,4.17144476288157e-06,1.71657905615577e-05
"ENSG00000145012",1.09247077145897,5.89879905608159,51.7674180267267,4.17176583368534e-06,1.71657905615577e-05
"ENSG00000134504",1.52981572103245,3.7380964747299,51.7434575964627,4.18630577138961e-06,1.72203910244051e-05
"ENSG00000196141",1.33713609204049,4.59924807413994,51.7308571563576,4.18968641485819e-06,1.72290684669259e-05
"ENSG00000108599",1.36315996435082,5.16774852844984,51.7147976943172,4.19690202727043e-06,1.72535062413174e-05
"ENSG00000087008",1.42829944352639,4.40909392523517,51.7052187180548,4.20200060986157e-06,1.72692287040824e-05
"ENSG00000137497",-1.3296778393275,8.4966174759829,51.6730807699375,4.21513325270389e-06,1.73179497142008e-05
"ENSG00000144021",-1.10142276748307,7.09630414310465,51.6534590191916,4.22438113682006e-06,1.73506854328664e-05
"ENSG00000162341",1.90975910982667,3.73505543359234,51.610706545507,4.24821997277694e-06,1.74384795311638e-05
"ENSG00000011304",-0.862028425393815,7.50485913983289,51.6017028844196,4.24832960099623e-06,1.74384795311638e-05
"ENSG00000104472",1.07119391815434,4.57944613113641,51.6000725789756,4.25034676048463e-06,1.74414774422067e-05
"ENSG00000145687",0.853930625846499,8.50890314476147,51.5794751143806,4.25871530711187e-06,1.7470528835531e-05
"ENSG00000140262",1.1374140208461,8.37856464147336,51.5698123374965,4.26324412486681e-06,1.74838156939319e-05
"ENSG00000160570",-1.62003520014174,5.48480608073542,51.5504119573841,4.27346822322846e-06,1.75204441311671e-05
"ENSG00000172167",1.62085821552504,3.2921684631437,51.5515049100431,4.27753266394437e-06,1.75318045742673e-05
"ENSG00000172500",-1.02909787452314,6.40398991324412,51.535407219624,4.27967628514342e-06,1.75352878986801e-05
"ENSG00000102103",-1.91475748673248,7.43085967347363,51.5267602273725,4.28372818754727e-06,1.75465856313133e-05
"ENSG00000035681",1.34423970774677,4.80568801483692,51.518200179883,4.28867356961579e-06,1.75615352152787e-05
"ENSG00000182749",1.4778216328143,2.72108071129926,51.518322503912,4.29828924174652e-06,1.75955941959022e-05
"ENSG00000171016",1.43702009188669,3.97629276289386,51.4859665496608,4.30555383886947e-06,1.76200110905908e-05
"ENSG00000103111",-1.59853368112945,6.08188391289117,51.4675610708077,4.31207808209453e-06,1.76413843418984e-05
"ENSG00000144659",-0.999517634011531,5.60721628787721,51.4298682584633,4.33002929720567e-06,1.77094801129528e-05
"ENSG00000168016",2.62469504910917,1.78902960966308,51.5870311141932,4.3351697035497e-06,1.77251554032919e-05
"ENSG00000078487",1.54727120336175,2.92025530169313,51.4031466930635,4.35099542116634e-06,1.77844969657686e-05
"ENSG00000171757",2.79990047023373,1.15078678518188,51.9097417936498,4.3737969964062e-06,1.78723076542929e-05
"ENSG00000135387",-1.44833873510699,8.54195075600259,51.3328829431172,4.37602294930537e-06,1.78760141817013e-05
"ENSG00000175203",-1.64427801220826,8.93587114288484,51.3101015194174,4.38704335971487e-06,1.79156329308754e-05
"ENSG00000172456",1.10103213765928,4.20406052924271,51.2318940865213,4.42728002544097e-06,1.80745040556708e-05
"ENSG00000188596",1.63716156762231,2.8576402020566,51.2272361616796,4.43741547442731e-06,1.8110427383435e-05
"ENSG00000110721",1.70492178758594,4.40058358764976,51.1827764014689,4.45118884875416e-06,1.81611720818826e-05
"ENSG00000079134",1.51058489667734,4.98592221470235,51.0976227094925,4.49253285032026e-06,1.83243425378396e-05
"ENSG00000177706",1.45558771945228,3.35811371430865,51.0909914320636,4.49991187310948e-06,1.83489186306035e-05
"ENSG00000142408",1.76573753171447,3.67717294529715,51.0571115701255,4.51588660377027e-06,1.84085194067676e-05
"ENSG00000105722",1.73497226971073,4.07874466435279,51.0101785057659,4.53811656837921e-06,1.84935754563475e-05
"ENSG00000162520",-3.23948657095151,4.73896909079797,51.0505009913219,4.53952442223959e-06,1.84937523351474e-05
"ENSG00000166471",0.905879061026341,5.16776519005537,50.9811137608983,4.55069878446271e-06,1.85337053259037e-05
"ENSG00000089356",2.55186331018619,3.95327592717068,50.9510441203435,4.56977269423639e-06,1.86057972657495e-05
"ENSG00000132294",1.93940540354078,5.56694041660314,50.9390528031563,4.57195793325225e-06,1.86091044526429e-05
"ENSG00000250312",1.30935156229858,3.98667491737306,50.9165244009756,4.58531216616932e-06,1.86578568298586e-05
"ENSG00000044115",-1.12670732321692,8.4953255844926,50.9065175188128,4.58764991904795e-06,1.86617668075558e-05
"ENSG00000188486",2.03520984212764,4.31905132038492,50.8878946934621,4.59979618890753e-06,1.87055618195177e-05
"ENSG00000164031",1.18420400953728,5.28814759993819,50.8677759121585,4.60834931198115e-06,1.87347230277722e-05
"ENSG00000164171",1.87468589937488,2.40806373533433,50.8654833539366,4.62855046362644e-06,1.88112062920518e-05
"ENSG00000108784",1.301003472681,3.24125535815089,50.8109157038571,4.64246846704562e-06,1.88621155882303e-05
"ENSG00000103066",-1.90588483252592,4.98031654022932,50.7936870398634,4.64864502092006e-06,1.8881550678319e-05
"ENSG00000145241",1.0379214110111,5.14199287752582,50.7855728446025,4.65071932608401e-06,1.88843168800907e-05
"ENSG00000116604",1.8919818309304,4.90502148094666,50.7624743258128,4.66304073421767e-06,1.89286774817569e-05
"ENSG00000174485",2.03127120393564,5.9029357195763,50.7560641264991,4.66546164644953e-06,1.89328344778374e-05
"ENSG00000135108",-1.08587772385142,7.50936637022974,50.7134346897025,4.68732363487768e-06,1.90158588886956e-05
"ENSG00000137936",1.80680198722608,3.66210391904985,50.7131007760427,4.69202385718656e-06,1.90292314064352e-05
"ENSG00000198768",2.94711546287726,2.18689242379908,50.8085188743568,4.70203480307253e-06,1.9062776624994e-05
"ENSG00000121904",2.64092230211396,1.82759518420052,50.8446289957524,4.7031079411229e-06,1.9062776624994e-05
"ENSG00000100890",-1.78053319569839,4.55355299805347,50.6638009563186,4.71847938446768e-06,1.91193631022646e-05
"ENSG00000196268",1.34638959516363,3.9120538672565,50.5816761969755,4.75994646483256e-06,1.92816241435566e-05
"ENSG00000158806",1.70567282899314,2.38770161684414,50.6015757427975,4.76564319838706e-06,1.92989327490105e-05
"ENSG00000185825",-1.01356410409842,7.11994016877311,50.5536684386717,4.77174253629645e-06,1.93114088560365e-05
"ENSG00000077080",-1.69472046014308,5.20467200295978,50.5556882012252,4.77243670683573e-06,1.93114088560365e-05
"ENSG00000142102",-1.09390430600335,4.38414686236392,50.5578398916629,4.77299835234781e-06,1.93114088560365e-05
"ENSG00000105618",-1.1591167943633,6.52073862045772,50.5398965488505,4.77928309209619e-06,1.93310662579146e-05
"ENSG00000152583",-3.14970857886292,5.99110417702237,50.5167503287022,4.79509080151633e-06,1.93853714589732e-05
"ENSG00000119801",-1.07315846418397,7.54578476871516,50.5089565192724,4.79556961059002e-06,1.93853714589732e-05
"ENSG00000168488",1.6553263212009,6.06464651022373,50.5029137334011,4.79885160811275e-06,1.93928547097079e-05
"ENSG00000117625",0.978971785016372,6.30000395657006,50.4884201819513,4.80661387627392e-06,1.94184335257874e-05
"ENSG00000173715",1.59174519789223,5.28419728661962,50.4848146180562,4.80960188261269e-06,1.9424715112316e-05
"ENSG00000128524",-1.34569702742771,8.38463656395475,50.4410637535352,4.83213042227272e-06,1.95098885145917e-05
"ENSG00000008018",-0.992569024667824,8.33292826605968,50.4240537193285,4.84134082898858e-06,1.95412547933625e-05
"ENSG00000166012",1.87382197155757,6.01883772386911,50.4192520643384,4.84400761317953e-06,1.95461980318653e-05
"ENSG00000182325",1.87847972210119,1.94621241991013,50.4622085017408,4.85831774584314e-06,1.95981067640351e-05
"ENSG00000142156",-1.78354110456032,8.3215501712056,50.3706705752718,4.8703885422476e-06,1.96409539725153e-05
"ENSG00000137040",-1.12356969402426,5.57457772218496,50.3574188417344,4.87840140623519e-06,1.96674160202593e-05
"ENSG00000156170",1.27813031797493,4.96099054436379,50.3501792464139,4.88280430577236e-06,1.96793129825866e-05
"ENSG00000055163",-1.39937949852984,8.05960402229586,50.3396363819569,4.88736188953643e-06,1.96860899278087e-05
"ENSG00000013523",-1.38653710655697,5.87330426596817,50.3407574306697,4.88739063059438e-06,1.96860899278087e-05
"ENSG00000244486",2.36208480299129,0.924836243402465,50.8366085463593,4.90952050194869e-06,1.97693526094511e-05
"ENSG00000137868",-1.24049820348132,8.43749348549335,50.283838447853,4.9180453017562e-06,1.97977980457391e-05
"ENSG00000124486",1.52000654696536,7.66389141737686,50.2561450062312,4.93335863335128e-06,1.98535459965687e-05
"ENSG00000150753",-1.02572247527304,7.92184554155716,50.2396741646089,4.94249502846711e-06,1.98844100967181e-05
"ENSG00000162430",1.34393501346129,5.0397654781336,50.2261201165937,4.95124085924794e-06,1.9913685046364e-05
"ENSG00000167904",1.23608484043903,5.01914050469732,50.2197166651103,4.95480171913812e-06,1.99220950760006e-05
"ENSG00000072364",1.10093897301905,6.88631935802517,50.1833957377963,4.97385374929117e-06,1.99927680064925e-05
"ENSG00000058262",-1.25972126717534,7.52727518850768,50.1760750537621,4.97795383560417e-06,2.00033164209247e-05
"ENSG00000147246",3.10847906329816,2.82026838784346,50.1822212802571,5.00659329594925e-06,2.01124379173966e-05
"ENSG00000153140",1.58676402307267,4.86726295069238,50.1065150306287,5.01835937687227e-06,2.0153731257519e-05
"ENSG00000090266",1.14718392248037,7.19299976619573,50.0752901399578,5.03471373828203e-06,2.02134212111003e-05
"ENSG00000221869",2.70207771676652,1.65606507161898,50.2451915632895,5.06392701375629e-06,2.03246866285025e-05
"ENSG00000152270",1.83617448534395,3.17194608873943,50.0303649070204,5.06872157946203e-06,2.03379077229214e-05
"ENSG00000116183",-2.06892385939921,3.837241891298,49.9881298281129,5.10482459116648e-06,2.0473824660547e-05
"ENSG00000124006",0.862909138587414,6.38789033961685,49.9512532590365,5.10561659677209e-06,2.0473824660547e-05
"ENSG00000164949",-1.10057660306343,5.29031042591146,49.9495096718408,5.10773452892584e-06,2.0476259628826e-05
"ENSG00000150527",1.73996502932856,5.04698648418323,49.9333621879866,5.11720526066624e-06,2.05081608820432e-05
"ENSG00000103194",-0.866885673290049,7.60146929951441,49.9203916009129,5.12341313158207e-06,2.05269706134979e-05
"ENSG00000163346",-1.84327255869672,6.59721524122122,49.9005330102456,5.13549437132865e-06,2.05692939447366e-05
"ENSG00000228300",1.56237106508324,2.71915642014204,49.9111898037224,5.1417841208696e-06,2.05884023557656e-05
"ENSG00000160445",-1.32167668155635,6.39235539369602,49.8812078461713,5.14645938345367e-06,2.06010367641261e-05
"ENSG00000099949",-1.42278692394035,6.02527958812952,49.875851428364,5.14988154739534e-06,2.06086490975484e-05
"ENSG00000130764",1.07384435766824,4.69473076923785,49.8342604799004,5.17486606705712e-06,2.07025190888112e-05
"ENSG00000132432",1.17689203287518,6.57027112622755,49.8128890069805,5.18603054439589e-06,2.07410616697379e-05
"ENSG00000170634",1.27004543740323,5.21952003939732,49.7745501126201,5.20977252686804e-06,2.08298692711414e-05
"ENSG00000155621",1.8767172303725,4.11473184261918,49.7433489774897,5.23050196712344e-06,2.09065832091982e-05
"ENSG00000167601",-1.92306419898585,6.51462809958958,49.7307661693927,5.23505836331643e-06,2.09186264906813e-05
"ENSG00000165240",1.36217574714185,4.99288581050326,49.72390827811,5.23978713745342e-06,2.09313512705699e-05
"ENSG00000139637",-1.20796785709995,5.66622035532245,49.7155606306251,5.24426550889662e-06,2.09430685644033e-05
"ENSG00000057935",0.833109284921364,6.40382479992181,49.7081635897416,5.24786427336442e-06,2.09512672639709e-05
"ENSG00000164808",1.05922081276761,6.37818920838656,49.671774819425,5.26954653367006e-06,2.10316353702485e-05
"ENSG00000107185",0.960204438113387,5.08966636415559,49.661469462917,5.27682920628164e-06,2.10545019316872e-05
"ENSG00000196544",-1.75598241886793,3.64988657129967,49.6749234591834,5.28626715321226e-06,2.10859520290285e-05
"ENSG00000137812",1.15654819437373,4.37070941117699,49.5854979359061,5.32337023931246e-06,2.12277023311683e-05
"ENSG00000072958",-1.21470006869963,6.78590645105196,49.5619100654677,5.3358929122228e-06,2.12713801565494e-05
"ENSG00000116668",1.44693028965601,4.03338550393776,49.5627428144437,5.33837054672279e-06,2.12749998207235e-05
"ENSG00000120820",-2.23660144791257,3.51255684815028,49.6321692499044,5.34297025525303e-06,2.12870719693414e-05
"ENSG00000101413",1.22147947033676,5.24686760457608,49.5446540495597,5.34709482068302e-06,2.12972445487916e-05
"ENSG00000197951",-1.00468615082258,5.27447993250788,49.5043940445911,5.37172917385275e-06,2.13890767398355e-05
"ENSG00000129187",-0.895399388168613,6.25692425250569,49.4323858616864,5.41504695436858e-06,2.15552265549227e-05
"ENSG00000134871",-2.31955286994474,7.69012563069297,49.4072596376262,5.43052445707359e-06,2.16104898682253e-05
"ENSG00000156711",1.77699987836237,1.27461079388456,49.5251133283158,5.47076964933887e-06,2.17642535448016e-05
"ENSG00000144713",1.78410330658355,9.96591458140443,49.3274812213724,5.47978085932452e-06,2.17937059176304e-05
"ENSG00000233954",2.69193517457402,2.16100074027832,49.3775492691505,5.50709549371846e-06,2.18959144387973e-05
"ENSG00000189403",-1.22226699501538,9.23575105731441,49.2746141587326,5.51290962106389e-06,2.19126032269501e-05
"ENSG00000088448",0.847252897883832,7.01805145653423,49.258037444937,5.52335472068479e-06,2.19476839296868e-05
"ENSG00000142186",-0.977415668621867,6.30143877782987,49.2519364231299,5.52752591815289e-06,2.19568148094955e-05
"ENSG00000204991",1.83137273650739,3.25556669415941,49.2624199547862,5.52889249998586e-06,2.19568148094955e-05
"ENSG00000173171",-1.12665370772439,5.21402194744388,49.2451261336686,5.53276635737831e-06,2.19640168860402e-05
"ENSG00000163714",1.22155861592828,6.62902542040986,49.2395308961142,5.53504113468288e-06,2.19640168860402e-05
"ENSG00000135655",0.867429343332187,5.789085181877,49.2387721776601,5.5355674843377e-06,2.19640168860402e-05
"ENSG00000154310",1.47555384011529,6.06635688580273,49.2265522185545,5.54327932404096e-06,2.19881790922011e-05
"ENSG00000170291",-0.965646383514977,6.48607006779564,49.1948905271046,5.56361553353808e-06,2.20623888067803e-05
"ENSG00000188747",2.61776152151628,1.21081840445835,49.6125324289042,5.56529333062976e-06,2.20625872487148e-05
"ENSG00000008382",1.80391539091598,3.07079506855797,49.1867122305458,5.57870433201828e-06,2.21092861158409e-05
"ENSG00000097096",2.42512853681044,2.72696219838162,49.1890527258934,5.58948996216348e-06,2.21455559623396e-05
"ENSG00000169021",-1.27188208461315,7.28438076925203,49.1168335891844,5.6133414483266e-06,2.22326609485071e-05
"ENSG00000049769",1.83972596060378,2.90719360955104,49.1341551535001,5.61475567557472e-06,2.22326609485071e-05
"ENSG00000239282",-1.19402646660107,4.2395264806403,49.0776846842937,5.64351629379954e-06,2.23400174784343e-05
"ENSG00000160803",-1.33815094678666,5.13930185973745,49.0532978852099,5.65568191265808e-06,2.23816387282241e-05
"ENSG00000125901",-1.26564188486789,6.52877055195426,49.0313549842473,5.66865539650568e-06,2.24264317700636e-05
"ENSG00000102901",-1.27718775373166,6.02623640873942,49.0037767031923,5.68691621724537e-06,2.24921104197677e-05
"ENSG00000182973",1.13768229375175,6.15484637409307,48.9729681161446,5.70639731195183e-06,2.25595180646477e-05
"ENSG00000154975",-2.33475339096985,3.59841436881624,49.0524729547973,5.7072884346818e-06,2.25595180646477e-05
"ENSG00000283154",2.84060735116383,3.78760316206654,48.9677770309461,5.71865775422423e-06,2.25978679885584e-05
"ENSG00000162729",-1.92971304030611,6.56838769161711,48.9092501758675,5.74887628803136e-06,2.27106584692443e-05
"ENSG00000099904",1.38680644036746,3.36845701632814,48.9018283305159,5.75937824521782e-06,2.2745516531376e-05
"ENSG00000251349",2.86310357515062,5.35446296740614,48.8422808421969,5.79432761288057e-06,2.28768763370181e-05
"ENSG00000152784",3.14500879439159,1.65722515003248,49.1984087418453,5.79842047011392e-06,2.28863689726046e-05
"ENSG00000077585",2.22259415918308,3.91745177307756,48.8199945175284,5.81264597606342e-06,2.29228635588139e-05
"ENSG00000139146",-1.43059230480241,7.79396264512859,48.809074686873,5.81471515688031e-06,2.29228635588139e-05
"ENSG00000105135",-1.18883281048454,6.81447330576935,48.8088675182455,5.81515168316248e-06,2.29228635588139e-05
"ENSG00000053702",2.21631783908258,1.3988082294878,49.0142542502383,5.81546956539706e-06,2.29228635588139e-05
"ENSG00000112357",1.68042100942262,3.42567821033804,48.8169916520018,5.81612275186372e-06,2.29228635588139e-05
"ENSG00000119630",-1.82046026801218,3.1886069258177,48.8670062899137,5.82627775961801e-06,2.29562118470531e-05
"ENSG00000138061",-1.78374794705311,8.59596930503208,48.7477631808853,5.85583870232856e-06,2.30659801718574e-05
"ENSG00000161082",2.1010277433529,3.79267546501232,48.7453119955169,5.86309215622424e-06,2.30878416866541e-05
"ENSG00000183779",1.5529975370643,2.70137239206307,48.7561006458884,5.86514880958611e-06,2.30892323453761e-05
"ENSG00000139343",1.11016784065854,6.16880559951008,48.7175645514177,5.8762570227069e-06,2.31224503647134e-05
"ENSG00000160298",1.16964747341701,4.58145461080366,48.7187689798248,5.87699878312215e-06,2.31224503647134e-05
"ENSG00000123600",1.0297457883237,4.59065121455828,48.7141146583763,5.88021040513658e-06,2.31283725569417e-05
"ENSG00000007202",-1.20338097562476,6.85696175515366,48.7055190837911,5.88468121477151e-06,2.31392425834097e-05
"ENSG00000133606",-1.93534214287317,8.11088101387381,48.6733891443385,5.90619427349406e-06,2.32170989509682e-05
"ENSG00000196586",0.927463319653303,7.1918453982918,48.6448846808517,5.92560808959795e-06,2.32866604947552e-05
"ENSG00000089876",1.58094885042425,5.29711496453769,48.6429714519352,5.92819146019031e-06,2.32885434257992e-05
"ENSG00000182481",-2.207140234442,8.51070454536861,48.6391620386728,5.92952363600658e-06,2.32885434257992e-05
"ENSG00000108654",-1.08487034613633,9.67303708577012,48.6302710161155,5.93558534485753e-06,2.33055978459441e-05
"ENSG00000254087",1.24116928583906,3.76568094976898,48.6270134446078,5.94229525683089e-06,2.33251867683423e-05
"ENSG00000099817",-0.946410154505876,7.62045295778105,48.616779812353,5.94483605804472e-06,2.33284041490267e-05
"ENSG00000162994",1.67988099483689,4.55850789220604,48.603294351236,5.95623597594555e-06,2.33603656232988e-05
"ENSG00000065526",0.916395639144532,6.15728867576398,48.5999280826488,5.95642788801245e-06,2.33603656232988e-05
"ENSG00000166949",1.09487659021649,4.95841885681341,48.5977979969789,5.95929009713899e-06,2.33648301928325e-05
"ENSG00000160789",1.06373454524903,5.88258490215403,48.5928807242295,5.96129299652995e-06,2.33659240239928e-05
"ENSG00000109323",1.06278297381264,6.2190612680961,48.5763271510248,5.97265959334284e-06,2.34031601327133e-05
"ENSG00000148297",-1.27348501734573,5.29933530426211,48.5759491035915,5.97424627852944e-06,2.34031601327133e-05
"ENSG00000143258",-0.919244286212818,5.26882205425926,48.545329009607,5.99514693993016e-06,2.34782495301397e-05
"ENSG00000100478",1.55209517088969,3.28780044718334,48.5490336059957,5.99884840863724e-06,2.3485959367611e-05
"ENSG00000231925",-1.41523267449551,7.11750807218669,48.4929345954717,6.03070304929635e-06,2.35980155759669e-05
"ENSG00000100949",-0.953495452036349,4.92188201753762,48.4946616636393,6.03095218792603e-06,2.35980155759669e-05
"ENSG00000148384",1.62138200777263,3.7310598118143,48.4780474549874,6.04600618462983e-06,2.36500917248118e-05
"ENSG00000165283",-1.05605930931872,7.85253020122584,48.4501699232787,6.06026916254835e-06,2.36973452466906e-05
"ENSG00000175455",1.18181152473335,6.0262284923403,48.4483608020596,6.06158299913503e-06,2.36973452466906e-05
"ENSG00000125691",1.56243647010517,9.75738286652922,48.4163629541871,6.08399163258269e-06,2.37780918650593e-05
"ENSG00000263020",2.34246029849562,1.73566417605866,48.5325547604561,6.09335170176426e-06,2.38033442469861e-05
"ENSG00000146701",-1.39029364633973,8.0986253615643,48.402218214096,6.0939652159541e-06,2.38033442469861e-05
"ENSG00000137267",-2.78842957739066,9.59444699146462,48.3903840191187,6.10231025078323e-06,2.38290732178381e-05
"ENSG00000137959",-2.56066290789164,4.44593564321867,48.3927147282648,6.11884317695383e-06,2.3886751273166e-05
"ENSG00000110442",-0.889361747465141,5.96682812581239,48.3615876706456,6.12316952024925e-06,2.38967577533712e-05
"ENSG00000168778",1.29816531366975,4.44748236500677,48.3367779116748,6.14247112541073e-06,2.39651852716802e-05
"ENSG00000178028",-0.956374528100907,5.91596819479653,48.3242493425316,6.14980402655074e-06,2.3986890295214e-05
"ENSG00000159423",-1.62124522075519,4.62173911895564,48.3033252909009,6.16919794438798e-06,2.40556124678466e-05
"ENSG00000185624",-1.14274531213981,8.4087613902025,48.2920732643718,6.1721709987638e-06,2.40602834964753e-05
"ENSG00000111215",3.03350980562416,2.68892632990934,48.3377850771972,6.18212475403234e-06,2.40921561001019e-05
"ENSG00000131473",-1.04605684662394,7.93523853312891,48.2397936101825,6.20969886226089e-06,2.4187789538536e-05
"ENSG00000168028",-2.0582158080707,9.40111728712103,48.2390422067539,6.21023370179323e-06,2.4187789538536e-05
"ENSG00000108094",0.973808715967496,5.82300761925821,48.2312406433057,6.21592713026897e-06,2.42030095730151e-05
"ENSG00000205726",1.03425638007289,7.22652857848887,48.2138295792531,6.22843108585993e-06,2.42447314582842e-05
"ENSG00000129250",1.3667222296088,3.30758350009839,48.2185657129925,6.23205762254435e-06,2.42518831512966e-05
"ENSG00000101938",-2.19621925966282,6.31713378818934,48.2056462334966,6.23562324855878e-06,2.42587937746744e-05
"ENSG00000267855",1.11198634448071,6.6204569628155,48.1735764691161,6.2576148117576e-06,2.43373633166607e-05
"ENSG00000109390",0.986083070970297,7.35755147146392,48.1549050161798,6.27118088897055e-06,2.43831284478218e-05
"ENSG00000169372",1.0838842651586,5.28292902902465,48.1532406732428,6.27343541856941e-06,2.43848992438456e-05
"ENSG00000189057",1.88729617967662,3.76287707974294,48.1534069647028,6.27785358468595e-06,2.43950766877389e-05
"ENSG00000134250",-1.82673741911543,7.27684954022105,48.139811447818,6.2825199183563e-06,2.44062123741477e-05
"ENSG00000167645",-1.45549692302408,6.27822403787454,48.0844053467914,6.32347105160672e-06,2.45582597803661e-05
"ENSG00000101224",-1.19025184634196,6.16429527352785,48.0780089262157,6.32806951613236e-06,2.45690788374844e-05
"ENSG00000128654",0.759715134749882,6.2574799439543,48.0561180490791,6.3436396721324e-06,2.46224776964727e-05
"ENSG00000133997",0.919829490706922,5.13994468995158,48.0252392856537,6.36765157891609e-06,2.47086027771625e-05
"ENSG00000158169",1.41074040475792,4.86242477795913,48.0125659474638,6.37743068307313e-06,2.4736278896529e-05
"ENSG00000101104",1.341451068695,4.02550755225886,48.0137250519255,6.37843402267734e-06,2.4736278896529e-05
"ENSG00000147180",1.31460048179105,5.42438910864045,47.9834160875159,6.39834141369073e-06,2.48063843023925e-05
"ENSG00000085831",2.09763145175922,1.73208554841204,48.0506155886219,6.42403794403429e-06,2.48988877018704e-05
"ENSG00000148358",0.993401375591584,5.65915223540329,47.9124557234375,6.45082872645987e-06,2.49955782042416e-05
"ENSG00000277149",1.6969121878082,2.36639064578239,47.9435682682032,6.45297306250447e-06,2.49967410372065e-05
"ENSG00000147854",1.7523059627949,5.03561423093855,47.8885505873959,6.4702428795922e-06,2.50564777114265e-05
"ENSG00000068885",1.33755852900116,5.84675199572893,47.8822720936202,6.47346843901779e-06,2.50581608136966e-05
"ENSG00000188554",-1.03068095891952,7.33765822899403,47.8809949826582,6.4743750309551e-06,2.50581608136966e-05
"ENSG00000117122",-1.75358365996121,7.66984922101522,47.8729290642821,6.48067194100856e-06,2.50752938525188e-05
"ENSG00000084623",-1.24891126526421,8.10325757450626,47.8702248009986,6.482501819332e-06,2.50752938525188e-05
"ENSG00000160211",1.23466496607091,4.10007088315665,47.8313393562762,6.51537289588985e-06,2.51952537035352e-05
"ENSG00000122912",1.79741768242545,3.51787809008363,47.8316784067719,6.51870768613973e-06,2.51955533952153e-05
"ENSG00000261408",2.53154661740352,2.34113107468836,47.8808728000463,6.51916819809799e-06,2.51955533952153e-05
"ENSG00000183655",-1.66892405054863,4.45967153018145,47.823230513291,6.52520186248712e-06,2.52116835929733e-05
"ENSG00000198836",0.901618049371821,6.80708318930162,47.7615872634264,6.56528600537793e-06,2.53593293009098e-05
"ENSG00000132254",-1.2683553392998,5.99224528824674,47.7519644971381,6.57342588435658e-06,2.53835368765154e-05
"ENSG00000116704",1.30310499875133,4.13421724104873,47.7480886498313,6.57902950800355e-06,2.53954480831028e-05
"ENSG00000166592",2.78978828824124,5.74093478406088,47.7425310393815,6.58119233953081e-06,2.53954480831028e-05
"ENSG00000247746",2.00901667817806,2.84444700465747,47.7618390741882,6.58213140887857e-06,2.53954480831028e-05
"ENSG00000145390",1.49713940953847,4.98379295723827,47.738435195834,6.58466380708921e-06,2.53979889702012e-05
"ENSG00000100417",-1.08938695978453,6.05877820040304,47.7284763625472,6.59136447524211e-06,2.54163651043032e-05
