isoform_id	DG-WT-hRGC	EP1-BRN3B-RO	EP1-WT_ROs_D45	H9-BRN3B-RO	H9-CRX_ROs_D45	H9-hRGC_1	H9-hRGC_2	hRGC
ENST00000423664	1.1716018355615683	1.4199468008735394e-5	7.412533228556839e-6	1.9145318528090982e-5	1.050967618110299e-5	4.8110060562489565e-5	0	0
ENST00000611517	2.1199627839490507	11.783587392800825	0.17403166596477404	15.440918091992945	5.3898075656850075	1.8329462715422373	1.0435251504506753	2.1368761670168186
ENST00000374076	93.15608471670664	64.90192189787275	74.5381997805846	57.445684563573806	69.37430895389956	76.14064396859055	70.95233724667341	63.863700373916316
ENST00000464720	3.9201695614520524	6.334168260113129	3.6245000059437062	9.976191185212208	9.475705687762243	4.817092932159553	8.003766323449653	6.20120376686381
ENST00000479574	0	1.2122100577391088	0.9860421156004264	0.01052297042684014	0.005762889428093665	0.02665353172825702	0	0
ENST00000373842	3.4082126530353145	5.815095421586062	6.345788032162416	6.946729765248294	2.4209175432674535	4.661665328090215	5.734903043314514	7.944658742459227
ENST00000398997	0.3767029562896256	3.2392633327419214	13.59953889765517	3.1874229324385537	8.388011695349157	0.8012815216280613	1.1288472922395827	2.590663074871336
ENST00000461448	9.821749806779563	11.015105360137746	2.4525353408395323	11.585783726056377	2.381832921344665	15.184858706481453	15.574469459439836	17.592660798643973
ENST00000531126	2.4850823662363903	3.055759555170761	7.251381809737067	12.24734312062002	2.4764926821084727	3.6063014039378274	6.310318727058818	6.174441661146228
ENST00000461832	8.89479764169527	19.620368623402403	29.42368152201863	16.639552705294953	25.5552948684998	22.694955983608967	32.1074023005765	24.533403775636664
ENST00000481368	1.8588667183698302	5.914978107072946	0.3694776731316285	3.0645091856028106	0.8864407526995888	2.5971136970316526	3.063413557065145	4.639450573180261
ENST00000692541	2.3412226177406605	6.006060843703422	0.22352154736222962	13.539546709503634	7.643400759732504	2.703565283581209	2.654716984429962	5.809539697647421
ENST00000470977	0.5902765221734658	3.3787439376658757	7.615538078955003	3.007529332410055	3.809735282603257	0.6064913875557625	0	1.1330022402876359
ENST00000648127	11.84013386171868	9.868432415853448	7.5430194665412635	6.876507357021545	6.901473122135683	13.836978729030788	15.011239631429454	22.575519615572574
