isoform_id	H9-FT_1	H9-FT_2	H9-hRGC_1	H9-hRGC_2
ENST00000239940	21.87451033159452	50.71635503886331	501.9201748576226	493.41403890023616
ENST00000452853	97.22406403087479	115.21967301924576	16.01283382797683	15.953089961076355
ENST00000489155	4.760996068999893	2.764949288082531	14.731045672268573	14.871598024117096
ENST00000417478	55.42486247071782	45.07388828048631	53.535670322697214	53.76727715717203
ENST00000381006	275.4266612073178	198.3932040288966	106.65200271946252	107.38988285094523
ENST00000226328	19.019273962620044	31.68386091728169	252.78629420867233	250.19820261262322
ENST00000325110	32.81813370197677	21.812866356671332	45.16383540798923	45.54542832829726
ENST00000433297	12.961804086449023	18.728319691076784	19.94510737422564	19.79422966082189
ENST00000508319	2.468818088544014	5.142434857104983	0.13387292182168942	0.12040524448903467
ENST00000507004	8.69833252477368	8.46346800992813	6.68593815890013	6.689879242296728
ENST00000511774	34.21292703090806	28.572749948898778	1.1237566036839333	1.1315229502568522
ENST00000343218	10.947541303029539	18.5932859771535	11.50554981850983	11.376860876202768
ENST00000398514	14.050033653355934	26.15452762474389	215.86283502052208	213.20299772076106
ENST00000512722	0.9746978465966813	0.19389792744535828	0.9267010457803369	0.9470812913709725
ENST00000310758	2.949259766591145	10.502636520012897	2.4704903714285593	2.3937688114932985
ENST00000396045	0	0	11.619268008410861	11.625374069489595
ENST00000396040	1.3545407831563763	0.007144209788498168	0	0.0019478416290092948
ENST00000448602	0	0.7547433788226843	0.010609944406095861	0
ENST00000424212	0	0.7547433788226843	0.010609944406095861	0
ENST00000463390	1.4786838716117168	2.833440568088536	0.13101851237666629	0.12075284432091205
ENST00000445322	0.6761612236178789	0.004302952589018139	0	0.0011743899181118067
ENST00000479447	0.46422486531990304	0	0.35967845285802147	0.37453388015500644
ENST00000379454	54.99574375401563	56.724692667896605	22.790710734317894	22.775587278969073
ENST00000523897	1.753560973984595	2.0011650481564254	0.9479580979446194	0.9444538517693368
ENST00000522919	2.689191490475429	1.851851085781398	0.6193048341642711	0.6280455518507986
ENST00000356457	9.240632821950877	7.8176558983151825	0.36907907653784866	0.37336886190502794
ENST00000445642	1.753560973984595	2.0011650481564254	0.9479580979446194	0.9444538517693368
ENST00000519234	0.04242791983339278	0.04481447862745824	11.694377972849393	11.693770949973345
ENST00000518441	2.0503102753226745	1.333428789233496	0.532553736607017	0.5411634250335533
ENST00000517856	28.388395501628377	22.360953177795505	14.502750750806646	14.57733942799506
ENST00000389204	6.794663102221234	3.6779676785487103	0.6714229208682578	0.6893637038053482
ENST00000379449	3.50861928533217	8.755079779711377	6.528368320522388	6.4078428602582225
ENST00000522343	1.7614371202569448	1.1009113698083035	0.9349630537597724	0.946056230934538
ENST00000317198	5.255652190492893	5.353878280806734	4.639515580793568	4.637678567230316
ENST00000532400	3.487355357730811	2.852401768883785	0.11869078813270639	0.12226547034078261
ENST00000527741	4.351069122647669	3.3384050845522015	3.0498362054116317	3.0676414902092235
ENST00000442189	10.7562164531586	6.134615340275816	0	0.0011450515937838635
ENST00000618139	2.1454548891615657	1.9430841957327196	62.934845399083926	63.02381440203848
ENST00000528610	5.9987726003832575	10.743345340552219	1.151302169432212	1.1281451866673748
ENST00000395119	17.873173252008677	19.625863675161572	3.072414727714005	3.064859329016527
ENST00000530445	5.3372249842271575	4.18598661979648	2.7977091067774764	2.813663484199658
ENST00000280772	4.969454872561775	0.8561368399286884	52.87614753306847	54.20840426889814
ENST00000503366	3.653651601091947	1.71472537041118	17.252846005901183	17.45972311280924
ENST00000373827	4.006789335782146	5.329259645532856	0.004373745128450679	0
ENST00000467420	0	0	2.848123538212582	2.848686968248926
ENST00000355288	25.48991150871698	17.481926089981602	0.931845865363158	0.9464423994467173
ENST00000489505	1.5358708950792401	3.65891731508714	3.2614811904204313	3.207622546262302
ENST00000480699	1.8445974003517862	0.2294910037401945	3.151027130821298	3.2244808939799716
ENST00000459732	2.2640154762941074	0.42149069229446234	2.8571377130941222	2.9247697481485537
ENST00000622427	0.43692877954714815	0.5051530343519386	5.695935781828771	5.689443951469481
ENST00000503925	1.0475866231718411	0.5323794444241179	0.3655089755805696	0.37381024303449695
ENST00000381395	14.589464346207176	18.721974226109808	16.629968452256772	16.543495175900805
ENST00000381406	10.464014287541548	4.5321357788948955	0.35439789172800595	0.3751922742961029
ENST00000416167	429.3088267118416	398.41605751953415	6.762818761932962	6.774921562593032
ENST00000418738	1.925239202217735	0.3849258995151832	0.709594599891106	0.7365354931611183
ENST00000606377	4.32087593064355	15.586884504166726	28.35164779244753	27.66203511751402
ENST00000639386	51.32142295162963	54.645982830355905	6.525831165024269	6.516142628970868
ENST00000643871	2.4854065092927873	3.419103344865393	10.020930753804441	9.966366443010195
ENST00000638914	36.68144543800885	51.73948320405686	176.99606139174	175.74910128197445
ENST00000379109	8.128514047475383	4.947134374738595	8.716421211491888	8.803873712399207
ENST00000640368	14.374359915288354	14.422045366403049	77.49867195331056	77.493588731729
ENST00000474783	9.666619011946315	2.2655314930152195	5.862232768532373	6.034208198932465
ENST00000481563	8.978972710387918	11.715427874637838	8.932905258676996	8.88269774626195
ENST00000470027	2.4451704429670476	2.1710338323172422	3.924430673727719	3.9329763022312374
ENST00000533333	13.910655667402235	21.23366880039293	30.959849244910576	30.693949710515682
ENST00000640766	2.7499591473852374	3.1042241595688314	4.647364070772683	4.636713753702004
ENST00000639943	2.6012705231429383	2.9771776655185627	8.177344599523265	8.158310702778186
ENST00000392951	118.0264438650719	93.28233992216128	0	5.341653130170876e-4
ENST00000533863	0.5107660883270864	1.0743448609464559	1.7844087652155536	1.7660109125880088
ENST00000532870	1.6388893352697629	0.5356146119929819	0.3591272845719613	0.37460246691492394
ENST00000549554	0	1.852750516109956	5.465197503153053	5.307192666195433
ENST00000541364	0	0	2.105255014839836	2.105382562489656
ENST00000549818	0.7936305509257291	2.2656838541995983	0.19844365558673505	0.18352032547369257
ENST00000552448	1.7685646860891953	0	11.775250993468152	12.132196727290934
ENST00000301072	24.091469972312733	21.381890260710918	5.67593508163568	5.691907103782677
ENST00000395090	0	0	11.578834788907097	11.587996256277325
ENST00000342503	2.3308070950346185	3.2125572047898876	322.99108043455175	321.40384304242014
ENST00000267484	36.76128786911037	30.811893812232416	12.210989779854852	12.258437076933399
ENST00000474911	3.69772279905127	6.707212974903153	6.534772258901764	6.457170259619684
ENST00000354232	17.02881745364723	18.591178781391076	189.35637136564026	189.0258441093622
ENST00000309244	126.8372493099385	114.44374112661525	98.00575424592752	98.21709844889557
ENST00000357394	9.451928904044856	17.30254927050205	172.38411589517017	170.3646932983652
ENST00000447986	1.3732408468079553	2.1557491082330795	0.7427854455353653	0.7324310809444075
ENST00000348547	17.440759593927574	10.6478780377905	2.075041058328183	2.104726369292937
ENST00000279052	6.182540903286627	3.4786935789491196	4.5356648737867395	4.590609958016917
ENST00000416206	1.181270429062296	0.32603204273267306	0.5260099572949739	0.5419752133200217
ENST00000465298	4.426030913124664	0.26361968250359524	1.8022963305254147	1.8890024480789638
ENST00000488384	3.2040234278855086	0.856546786924528	0.6619037703489423	0.6905515637785471
ENST00000672987	1.461391120728364	0.05542365255269677	32.817366701718065	33.421507209456315
ENST00000329235	2.8873169800112097	1.2024189688092028	10.485851740076347	10.623127265559193
ENST00000671830	0	0	3.118289940638321	3.0725731748656573
ENST00000380291	27.279668264905098	43.2084644981357	20.099199547926673	19.902998858589644
ENST00000450644	19.40659952834164	23.59641049665066	11.668678032582138	11.619303773807687
ENST00000479184	2.541303591750641	2.9073387512093025	0.9484026759671944	0.9443992447683849
ENST00000360156	8.122426985109248	10.909678494573662	130.74409523396673	130.01164003754786
ENST00000394610	0	1.4512721274895939	3.480893875751719	3.38594842041341
ENST00000343984	13.693604672683982	21.089631809673214	3.4850483353083748	3.446974359348694
ENST00000481072	3.116728093630554	8.89275467191387	3.928160066398929	3.838632422321833
