"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001909","leukocyte mediated cytotoxicity","45/2498","143/17506",0.314685314685315,2.20531670091318,5.90435789254832,1.13393710703862e-07,1.34113834205204e-05,1.10897963961098e-05,"KIR2DL4/KLRC2/PTPRC/LILRB1/IL18RAP/KLRC1/FCGR2A/EBAG9/CD1B/KIR3DL1/CX3CR1/TYROBP/FCGR2B/UNC13D/IL12RB1/CTSG/CTSH/NKG7/DAO/IL12B/TREM1/GFER/RIPK3/ARRB2/LYST/PIK3R1/CD1E/IL23R/SLAMF6/FCGR3B/IL7R/IL12A/ITGAM/RASGRP1/GRB2/PRF1/CADM1/SH2D1A/GZMM/FCGR3A/TAP2/KLRC3/HLA-A/HLA-B/CLEC12B",45
"GO:0002285","lymphocyte activation involved in immune response","60/2498","219/17506",0.273972602739726,1.92000175482852,5.58942021388996,2.61111667224428e-07,2.83088565882485e-05,2.34084319213479e-05,"TP53/AICDA/STAT3/GAPT/ZNF683/KLRC2/PSEN1/LY9/PTPRC/LILRB1/FOXP1/PGLYRP2/IL27/CR1/ITGAL/ST3GAL1/TYROBP/FOXP3/FCGR2B/IL4R/UNC13D/TREM2/IL12RB1/MFNG/NBN/NKG7/IL2/IFNG/CCR6/IL12B/IL4/MAD2L2/MYB/CD244/PMS2/MEN1/DOCK10/IL10/IFNA21/RORC/IFNA5/IFNA16/PGLYRP3/JAK1/IL23R/NLRP3/SLAMF6/SANBR/ATP7A/TSC1/STAT6/LIG4/CD28/ZFPM1/C17orf99/ADA/PLCG2/FCGR3A/IFNA17/IFNA4",60
"GO:0042742","defense response to bacterium","76/2498","305/17506",0.249180327868852,1.74625733373584,5.36386140731268,4.93482963683002e-07,4.93862565962758e-05,4.08372136748201e-05,"AICDA/DMBT1/UMOD/NLRP1/PRG2/OAS1/FOXP1/PGLYRP2/DCD/PGLYRP4/FPR2/TBK1/LCE3C/LYZL6/CD4/CYBA/TAB2/TNFRSF1A/DEFB127/NLRC4/RNF31/TREM2/PGC/CTSG/EPPIN/HAMP/TNFSF8/DAO/IL17A/TFEB/IL12B/DROSHA/GBP3/RAB14/TREM1/DEFB129/BPIFA2/DEFB118/JCHAIN/SPINK5/CD36/IL10/CASP1/KLK3/LYST/TSLP/TAB3/TNFRSF14/PGLYRP3/SPON2/FCN2/IL23R/S100A12/DEFA6/MBL2/NOD2/GSDMA/RBPJ/IL7R/IL12A/FGA/DEFB4A/RASGRP4/SPAG11B/SSC5D/WFDC11/RNASE10/DEFB132/GPR15LG/RNASE9/CASP4/DEFB134/HLA-A/DEFB116/DEFB131B/RNASE12",76
"GO:0002263","cell activation involved in immune response","77/2498","312/17506",0.246794871794872,1.72954004229024,5.30461457078346,6.25773617666339e-07,5.8152248327422e-05,4.8085762199624e-05,"TP53/AICDA/STAT3/GAPT/ZNF683/KLRC2/PSEN1/LY9/ITGB2/LILRA2/PTPRC/GATA1/LILRB1/FOXP1/PGLYRP2/CX3CR1/GATA2/IL27/CR1/ITGAL/ST3GAL1/BTK/TYROBP/FOXP3/CD84/FCGR2B/IL4R/LAT2/UNC13D/TREM2/IL12RB1/MFNG/NBN/NKG7/GBF1/IL2/IFNG/CCR6/IL12B/IL4/MAD2L2/SLAMF1/MYB/CD244/PMS2/MEN1/DOCK10/IL10/STXBP1/IFNA21/RORC/IFNA5/IFNA16/PGLYRP3/JAK1/IL23R/NLRP3/SLAMF6/SANBR/ATP7A/TSC1/STAT6/ITGAM/RASGRP1/LIG4/CD28/ZFPM1/FCER1A/FES/C17orf99/GPR15LG/ADA/PLCG2/FCGR3A/LAT/IFNA17/IFNA4",77
"GO:1902105","regulation of leukocyte differentiation","80/2498","329/17506",0.243161094224924,1.70407450580525,5.25967336106267,7.24252085169032e-07,6.04650257850782e-05,4.99981846776568e-05,"SMARCA2/ZNF683/TCF7/IL20/RUNX3/CASP8/SMARCE1/PTPRC/LILRB1/FOXP1/SMARCA4/FSHB/IL15RA/TESPA1/IL36B/PGLYRP2/CTNNB1/GATA2/LILRB4/IL27/CR1/CD4/BTK/TYROBP/ARID1B/FOXP3/FCGR2B/GLI2/ACTL6B/IL4R/TREM2/IL12RB1/IL7/IL2/ZBTB16/IFNG/IL17A/IL12B/DROSHA/IL4/IL1RL2/GPR68/IAPP/IRF1/PCID2/AP3B1/SPINK5/IL2RA/GPR55/IL10/MYC/RPTOR/TM4SF19/PIK3R1/CDKN2A/C1QC/RUNX1/PGLYRP3/IKZF3/TAL1/IL23R/NLRP3/CTLA4/PBRM1/SHH/BRD7/IL7R/FOS/RASGRP1/GPR137/CD28/ZFPM1/ADIPOQ/RNF41/FES/PSG9/HSF1/NF1/ADA/HLA-B",80
"GO:0002366","leukocyte activation involved in immune response","76/2498","308/17506",0.246753246753247,1.72924833373192,5.26778080514032,7.4361292279881e-07,6.04650257850782e-05,4.99981846776568e-05,"TP53/AICDA/STAT3/GAPT/ZNF683/KLRC2/PSEN1/LY9/ITGB2/LILRA2/PTPRC/GATA1/LILRB1/FOXP1/PGLYRP2/CX3CR1/GATA2/IL27/CR1/ITGAL/ST3GAL1/BTK/TYROBP/FOXP3/CD84/FCGR2B/IL4R/LAT2/UNC13D/TREM2/IL12RB1/MFNG/NBN/NKG7/IL2/IFNG/CCR6/IL12B/IL4/MAD2L2/SLAMF1/MYB/CD244/PMS2/MEN1/DOCK10/IL10/STXBP1/IFNA21/RORC/IFNA5/IFNA16/PGLYRP3/JAK1/IL23R/NLRP3/SLAMF6/SANBR/ATP7A/TSC1/STAT6/ITGAM/RASGRP1/LIG4/CD28/ZFPM1/FCER1A/FES/C17orf99/GPR15LG/ADA/PLCG2/FCGR3A/LAT/IFNA17/IFNA4",76
"GO:0002697","regulation of immune effector process","91/2498","396/17506",0.22979797979798,1.61042571430882,5.01269490506103,1.79256350659819e-06,0.000131545862491764,0.000108774522809647,"ZNF683/KIR2DL4/KLRC2/ITGB2/PRG2/PTPRC/GATA1/LILRB1/IL18RAP/KLRC1/CD1B/PGLYRP2/CX3CR1/GATA2/LILRB4/IL27/CR1/CFH/BTK/TYROBP/FOXP3/CD84/FCGR2B/CD5L/IL4R/DDX1/CD59/UNC13D/TREM2/PGC/IL12RB1/GPI/IL2/PANX1/IFNG/IL17A/IL12B/IL4/IL1R1/MAD2L2/SLAMF1/CR2/COLEC11/CD244/PMS2/PKN1/C4BPB/C3/FFAR2/GFER/RIPK3/SPINK5/CD36/IL10/STXBP1/ARRB2/KLK3/TNFRSF14/CD1E/PGLYRP3/SPON2/FCN2/IL23R/NLRP3/SLAMF6/CGAS/MBL2/STAT6/GPRC5B/NOD2/IL7R/IL12A/ITGAM/RASGRP4/CLEC7A/RASGRP1/CD7/CD28/FES/CADM1/SH2D1A/FFAR3/ZPBP2/TNFRSF4/C17orf99/PLCG2/TAP2/KLRC3/HLA-A/HLA-B/CLEC12B",91
"GO:0002699","positive regulation of immune effector process","66/2498","262/17506",0.251908396946565,1.76537565930607,5.09239577528139,1.82000424661934e-06,0.000131545862491764,0.000108774522809647,"KIR2DL4/KLRC2/ITGB2/PTPRC/GATA1/LILRB1/IL18RAP/KLRC1/CD1B/GATA2/CR1/BTK/TYROBP/FOXP3/IL4R/DDX1/TREM2/PGC/IL12RB1/GPI/IL2/PANX1/IFNG/IL17A/IL12B/IL4/IL1R1/MAD2L2/SLAMF1/COLEC11/CD244/PMS2/C3/FFAR2/CD36/IL10/STXBP1/KLK3/TNFRSF14/CD1E/SPON2/FCN2/IL23R/NLRP3/SLAMF6/MBL2/STAT6/GPRC5B/NOD2/IL12A/ITGAM/RASGRP4/CLEC7A/RASGRP1/CD7/CD28/CADM1/SH2D1A/FFAR3/TNFRSF4/C17orf99/PLCG2/TAP2/KLRC3/HLA-A/HLA-B",66
"GO:0001819","positive regulation of cytokine production","108/2498","494/17506",0.218623481781377,1.53211476063442,4.89448450245413,2.51431009178748e-06,0.000172164075232395,0.000142361491069629,"NFATC4/G3BP1/STAT3/KIR2DL4/PSEN1/NLRP1/LY9/PRG2/DDX3X/LILRA2/CASP8/PTPRC/OAS1/TLR8/LILRB1/FOXP1/PAEP/TRAF3/GATA4/FCGR2A/USP50/IL16/TBK1/IL27/MBP/SCAMP5/DHX33/NOX1/TRAF3IP3/CD4/BTK/TYROBP/NLRP2/POU2F2/FOXP3/MAPK9/CYBA/FCGR2B/IL4R/DDX1/NLRC4/TREM2/IL12RB1/MEFV/IL7/PRKD2/CARD8/IL2/PANX1/IFNG/IL17A/ITK/IL12B/PDE4D/IL4/HHLA2/STAT1/IL1R1/IL1RL2/ARHGEF2/SLAMF1/MMP8/MYB/CD244/IRF1/C3/FFAR2/ATF4/RFTN1/CHIA/LAMTOR5/VTCN1/CD36/IL10/IL36A/CASP1/PIK3R1/TSLP/IL9/TNFRSF14/RUNX1/SPON2/IL23R/NLRP3/SLAMF6/CSF2/CGAS/SERPINB7/GPRC5B/NOD2/IL12A/CLEC7A/CD7/TLR1/CD28/ZFPM1/ADIPOQ/ATP6AP2/CADM1/IRAK1/FFAR3/PLCG2/FCGR3A/HLA-A/GPSM3/MMP12/CEACAM20/NOX5",108
"GO:1903706","regulation of hemopoiesis","95/2498","423/17506",0.224586288416076,1.57390214772291,4.87463191224404,3.05769978110409e-06,0.000198903370760821,0.000164472061909915,"SMARCA2/KAT6B/STAT3/ZNF683/TCF7/MEF2C/IL20/RUNX3/CASP8/SMARCE1/PTPRC/GATA1/LILRB1/FOXP1/SMARCA4/FSHB/IL15RA/TESPA1/IL36B/PGLYRP2/CTNNB1/GATA2/LILRB4/IL27/CR1/CD4/BTK/TYROBP/ARID1B/FOXP3/FCGR2B/GLI2/ACTL6B/IL4R/CNOT4/TREM2/IL12RB1/IL7/CSF3/IL2/ZBTB16/IFNG/IL17A/IL12B/DROSHA/IL4/STAT1/IL1RL2/MYB/CSF3R/GPR68/IAPP/ACVR2A/IRF1/PCID2/AP3B1/SPINK5/IL2RA/ETS1/GPR55/IL10/MYC/RPTOR/TM4SF19/PIK3R1/CDKN2A/C1QC/RUNX1/PGLYRP3/IKZF3/TAL1/IL23R/NLRP3/CTLA4/PBRM1/SHH/GFI1B/BRD7/IL7R/FOS/RASGRP1/GPR137/CD28/ZFPM1/ADIPOQ/RNF41/FES/PSG9/HSF1/NF1/ADA/SIGLEC15/HLA-B/RHEX/H4C13",95
"GO:0071466","cellular response to xenobiotic stimulus","52/2498","194/17506",0.268041237113402,1.87843470652811,5.01940909788216,3.23747126711152e-06,0.00020056905326248,0.000165849405262555,"TP53/MEF2C/GRIN1/PAX6/PPP1R12A/ACSM2B/ABCB11/HNF4A/SLCO1B3/GSTM1/SLC22A7/CYP3A4/SULT1B1/DPEP1/KCNH2/AHRR/PDE4A/ABCC9/REST/SMOX/NOS1/PPM1F/SOX10/ABCC1/AADAC/NFE2L2/KCNC1/UGT2B28/MYC/SLCO2B1/CYP2C9/CYP2C8/RORC/NR1I2/GLYAT/ACSL1/S100A12/UGT1A6/GSTA4/NAT1/GSTA3/ADIPOQ/ADSS1/HSF1/CYP4F2/SULT1C3/ADA/UGT2B17/CERS1/UGT1A8/UGT1A10/UGT1A3",52
"GO:0002443","leukocyte mediated immunity","97/2498","437/17506",0.221967963386728,1.55555290914654,4.79819583538643,4.11072944634968e-06,0.000243093591350043,0.000201012703070305,"IL2RB/AICDA/KIR2DL4/KLRC2/ITGB2/PTPRC/TLR8/GATA1/LILRB1/IL18RAP/KLRC1/FCGR2A/EBAG9/CD1B/KIR3DL1/CX3CR1/GATA2/LILRB4/CR1/MASP2/BTK/TYROBP/FOXP3/CD84/FCGR2B/IL4R/DDX1/LAT2/UNC13D/TREM2/IL12RB1/CTSG/CTSH/NBN/NKG7/IL2/DAO/CCR6/IL12B/IL4/C9/IL1R1/MAD2L2/SLAMF1/CR2/PMS2/C4BPB/TREM1/C3/GFER/RIPK3/RFTN1/IL10/STXBP1/ARRB2/LYST/PIK3R1/IL9/CD1E/C1QC/SPON2/IL23R/NLRP3/SLAMF6/FCGR3B/SANBR/MBL2/STAT6/NOD2/IL7R/IL12A/ITGAM/RASGRP4/CLEC7A/RASGRP1/C1QB/C1QA/CD7/LIG4/GRB2/CD28/FCER1A/PRF1/FES/CADM1/SH2D1A/C17orf99/GPR15LG/GZMM/PLCG2/FCGR3A/TAP2/KLRC3/HLA-A/LAT/HLA-B/CLEC12B",97
"GO:0030098","lymphocyte differentiation","93/2498","419/17506",0.221957040572792,1.55547636199652,4.69521569570286,6.46293705714306e-06,0.000363839569057773,0.000300856862799502,"TP53/SMARCA2/AICDA/STAT3/ZNF683/TCF7/LY9/RUNX3/SMARCE1/PTPRC/FOXP1/SMARCA4/IL15RA/KLRC1/TESPA1/IL36B/ITGB1/MS4A1/PGLYRP2/CTNNB1/THEMIS/IKZF1/LILRB4/IL27/CR1/ST3GAL1/CD4/BTK/HDAC9/ARID1B/FOXP3/FCGR2B/NFATC3/GLI2/ACTL6B/IL4R/IL12RB1/MFNG/IL7/TNFSF8/IL2/ZBTB16/IFNG/CCR6/ITK/IL12B/DROSHA/IL4/IL1RL2/SLAMF1/CR2/MYB/IRF1/PCID2/RIPK3/AP3B1/SPINK5/MEN1/IL2RA/CTSL/DOCK10/KAT7/IL10/RORC/PIK3R1/IL9/CDKN2A/RUNX1/PGLYRP3/IKZF3/JAK1/IL23R/NLRP3/SLAMF6/CTLA4/PBRM1/SHH/ATP7A/TSC1/BRD7/STAT6/RBPJ/IL7R/RASGRP1/LIG4/CD28/ZFPM1/RNF41/PSG9/PBX1/C17orf99/ADA/PLCG2",93
"GO:0002429","immune response-activating cell surface receptor signaling pathway","75/2498","320/17506",0.234375,1.64250150120096,4.73235805342808,6.72481586509864e-06,0.000363839569057773,0.000300856862799502,"GCSAML/ZNF683/KLRC2/PSEN1/MEF2C/FYB1/CACNB4/LILRA2/BCAR1/PAK3/PTPRC/OAS1/FOXP1/FCHO1/TRAF3/KLRC1/TESPA1/CMTM3/MS4A1/FPR2/THEMIS/TBK1/LILRB4/CR1/BAG6/BTK/TYROBP/NR1H3/FOXP3/CYBA/FCGR2B/LAT2/RNF31/TREM2/HCK/ACOD1/PRKD2/PLEKHA1/NAGLU/BTN2A1/ITK/BTNL8/PDE4D/HHLA2/CR2/COLEC11/PIK3CA/C3/BPIFB1/FFAR2/ECSIT/RFTN1/VTCN1/PIK3R1/UBASH3A/FCN2/TRAT1/CTLA4/MBL2/PRKCB/NOD2/ITGAM/CLEC7A/TLR1/PAWR/GRB2/CD28/SH2D1A/IRAK1/ADA/PLCG2/KLRC3/HLA-A/LAT/GPR33",75
"GO:0002449","lymphocyte mediated immunity","78/2498","337/17506",0.231454005934718,1.62203115608214,4.70403400120956,7.25500406169514e-06,0.000363839569057773,0.000300856862799502,"IL2RB/AICDA/KIR2DL4/KLRC2/PTPRC/TLR8/LILRB1/IL18RAP/KLRC1/FCGR2A/EBAG9/CD1B/KIR3DL1/LILRB4/CR1/MASP2/BTK/FOXP3/FCGR2B/IL4R/UNC13D/TREM2/IL12RB1/CTSH/NBN/NKG7/IL2/CCR6/IL12B/IL4/C9/IL1R1/MAD2L2/SLAMF1/CR2/PMS2/C4BPB/C3/GFER/RIPK3/RFTN1/IL10/ARRB2/LYST/PIK3R1/IL9/CD1E/C1QC/IL23R/NLRP3/SLAMF6/FCGR3B/SANBR/MBL2/STAT6/NOD2/IL7R/IL12A/RASGRP4/RASGRP1/C1QB/C1QA/CD7/LIG4/GRB2/CD28/FCER1A/PRF1/CADM1/SH2D1A/C17orf99/GZMM/FCGR3A/TAP2/KLRC3/HLA-A/HLA-B/CLEC12B",78
"GO:0002703","regulation of leukocyte mediated immunity","62/2498","251/17506",0.247011952191235,1.73106134309838,4.75936555287217,7.27119815180792e-06,0.000363839569057773,0.000300856862799502,"KIR2DL4/KLRC2/ITGB2/PTPRC/GATA1/LILRB1/IL18RAP/KLRC1/CD1B/CX3CR1/GATA2/LILRB4/CR1/BTK/TYROBP/FOXP3/CD84/FCGR2B/IL4R/DDX1/UNC13D/TREM2/IL12RB1/IL2/IL12B/IL4/IL1R1/MAD2L2/SLAMF1/CR2/PMS2/C4BPB/C3/GFER/RIPK3/IL10/STXBP1/ARRB2/CD1E/IL23R/NLRP3/SLAMF6/STAT6/NOD2/IL7R/IL12A/ITGAM/RASGRP4/CLEC7A/RASGRP1/CD7/CD28/FES/CADM1/SH2D1A/C17orf99/PLCG2/TAP2/KLRC3/HLA-A/HLA-B/CLEC12B",62
"GO:0035725","sodium ion transmembrane transport","48/2498","183/17506",0.262295081967213,1.83816561445878,4.65007220198834,1.42606222308984e-05,0.000682829744599731,0.000564628018108277,"CAMK2D/DLG1/SLC17A4/SLC6A1/SLMAP/GRIN1/NEDD4L/SLC17A2/ATP1B1/SLC34A3/DMD/SLC38A5/SLC4A8/SLC12A2/ATP1B3/CNGB1/SLC12A3/TRPM5/SLC24A1/SLC12A1/NOS1/FXYD3/SLC8A3/SLC6A2/ATP1A3/SLC6A12/SLC38A1/FGF12/SLC41A3/SLC5A9/SLC17A3/SLC17A1/FGF13/ACTN4/SCN2A/FXYD6/SLC5A2/TRPM2/FGF11/HCN1/SLC3A2/SLC23A1/SLC9C1/SLC8A1/SCN5A/SCN10A/TPCN1/SLC9A6",48
"GO:0002705","positive regulation of leukocyte mediated immunity","42/2498","153/17506",0.274509803921569,1.92376646415171,4.68205475062677,1.46957977315853e-05,0.000682829744599731,0.000564628018108277,"KIR2DL4/KLRC2/ITGB2/PTPRC/IL18RAP/KLRC1/CD1B/BTK/TYROBP/FOXP3/DDX1/TREM2/IL12RB1/IL2/IL12B/IL4/IL1R1/MAD2L2/SLAMF1/PMS2/C3/CD1E/IL23R/NLRP3/SLAMF6/STAT6/NOD2/IL12A/ITGAM/RASGRP4/CLEC7A/RASGRP1/CD7/CD28/CADM1/SH2D1A/C17orf99/PLCG2/TAP2/KLRC3/HLA-A/HLA-B",42
"GO:0045088","regulation of innate immune response","98/2498","457/17506",0.214442013129103,1.50281100153646,4.44354190559614,1.67471307116579e-05,0.000751310932960926,0.000621254721862589,"CEP63/KIR2DL4/KLRC2/NLRP1/LRP8/DDX3X/LILRA2/CASP8/PAK3/OAS1/TLR8/LILRB1/IL18RAP/TRAF3/KLRC1/TNIP1/GFI1/PYHIN1/USP50/FPR2/TBK1/CR1/GIGYF2/CFH/DHX33/MARK4/TRAF3IP3/BTK/TYROBP/NR1H3/CYBA/UFD1/FCGR2B/NLRC4/TREM2/HCK/ACOD1/MEFV/CACTIN/CARD8/MAPK8/NAGLU/TRIM3/ERBIN/IL12B/NFE2L2/COLEC11/TMIGD3/ZBP1/IRF1/BPIFB1/FFAR2/GFER/SEC14L1/ABHD17A/ECSIT/RFTN1/USP29/AP3B1/OASL/CD36/ATAT1/CASP1/TARBP2/ARRB2/LYAR/PIK3R1/NEK7/FCN2/ADAR/SPSB3/NLRP3/SLAMF6/CGAS/YWHAZ/MBL2/NOD2/IL12A/RASGRP4/CLEC7A/RASGRP1/TLR1/RPS6KA3/NPLOC4/CADM1/SH2D1A/IRAK1/CD300LF/CD300E/TREML4/PCBP2/PLCG2/KLRC3/HLA-A/HLA-B/CLEC12B/MMP12/MATR3",98
"GO:0045807","positive regulation of endocytosis","42/2498","155/17506",0.270967741935484,1.89894367106589,4.58618888444415,2.06866982736404e-05,0.000897113148466874,0.000741817741602124,"SGIP1/HNRNPK/IL2RB/VEGFA/VPS28/NEDD4L/CDC42/PTPRC/SYNE1/TBC1D5/IL15RA/AHI1/FCGR2A/FPR2/GATA2/SELE/BTK/DTNBP1/CYBA/FCGR2B/SIRPG/TREM2/SIRPB1/HAMP/IFNG/IL4/COLEC11/C3/CD36/BIN1/ARRB2/LYAR/FCN2/MBL2/NOD2/CLEC7A/ABCA13/ANXA2/CD300LF/MAGI2/CLN3/PLCG2",42
"GO:1902107","positive regulation of leukocyte differentiation","49/2498","192/17506",0.255208333333333,1.78850163464105,4.48198470153661,2.56389324506102e-05,0.00104238284744512,0.000861940426464592,"SMARCA2/IL20/RUNX3/CASP8/SMARCE1/PTPRC/SMARCA4/IL15RA/TESPA1/IL36B/LILRB4/CR1/CD4/BTK/TYROBP/ARID1B/FOXP3/GLI2/ACTL6B/IL4R/TREM2/IL12RB1/IL7/IL2/ZBTB16/IFNG/IL17A/IL12B/IL4/IL1RL2/GPR68/PCID2/AP3B1/IL2RA/IL10/RPTOR/TM4SF19/RUNX1/IL23R/NLRP3/PBRM1/SHH/BRD7/IL7R/FOS/RASGRP1/FES/HSF1/ADA",49
"GO:1903708","positive regulation of hemopoiesis","49/2498","192/17506",0.255208333333333,1.78850163464105,4.48198470153661,2.56389324506102e-05,0.00104238284744512,0.000861940426464592,"SMARCA2/IL20/RUNX3/CASP8/SMARCE1/PTPRC/SMARCA4/IL15RA/TESPA1/IL36B/LILRB4/CR1/CD4/BTK/TYROBP/ARID1B/FOXP3/GLI2/ACTL6B/IL4R/TREM2/IL12RB1/IL7/IL2/ZBTB16/IFNG/IL17A/IL12B/IL4/IL1RL2/GPR68/PCID2/AP3B1/IL2RA/IL10/RPTOR/TM4SF19/RUNX1/IL23R/NLRP3/PBRM1/SHH/BRD7/IL7R/FOS/RASGRP1/FES/HSF1/ADA",49
"GO:0010720","positive regulation of cell development","96/2498","455/17506",0.210989010989011,1.47861234042179,4.22017565022124,3.96409959583492e-05,0.00156281623460037,0.00129228382358638,"SMARCA2/VEGFA/PTPRZ1/FN1/NTRK2/LRP8/IL20/KDM1A/PAX6/RUNX3/CAMK2B/CASP8/ADAM7/SMARCE1/PTPRC/HDAC6/CAPRIN2/OPRM1/SMARCA4/NUMB/IL15RA/TESPA1/IL36B/GOLGA4/ITGB1/DISC1/CTNNB1/CX3CR1/CDH5/LILRB4/L1CAM/CR1/PLXND1/PAFAH1B1/CDKL5/CD4/BTK/TYROBP/ARID1B/FOXP3/GLI2/ACTL6B/IL4R/RFX3/AURKA/TREM2/IL12RB1/SOX10/PRMT5/DICER1/IL7/NUMBL/NEURL1/ASPA/IL2/ZBTB16/IFNG/IL17A/IL12B/IL4/FXR1/IL1RL2/MYB/GPR68/PCID2/RNF112/FXR2/BCAN/AP3B1/IL2RA/IL10/BIN1/PARP6/PDE5A/RPTOR/ADCY10/TM4SF19/RUNX1/IL23R/NLRP3/LMOD3/PBRM1/SHH/BRD7/IL7R/FOS/CLEC7A/RASGRP1/LIG4/ADIPOQ/FES/TRAK1/HSF1/MAPT/MME/ADA",96
"GO:0021700","developmental maturation","76/2498","343/17506",0.221574344023324,1.55279442212662,4.21822727058353,4.64789016818764e-05,0.0017785015025918,0.00147063274052253,"SYBU/NFATC4/VEGFA/TDRD5/EPB42/KDM1A/CAMK2B/ROPN1/ADAM7/FGFR1/HDAC6/LHX6/PAEP/DISC1/CTNNB1/CX3CR1/FGG/GATA2/CDH5/NRXN1/TMIGD1/CFTR/FARP2/BTK/ATP6V0A1/PTPRN/CNGB1/PRKACA/LNX1/PAX2/ACTL6B/RFX3/PGR/SNX10/AURKA/NRCAM/PALM/SOX10/NEURL1/ZBTB16/CCR6/TCP11/C3/BFSP1/ALDH1A2/DLG4/BCAN/SPINK5/STXBP1/MTCH1/ACVRL1/SLC22A14/OOSP2/TBX6/CABYR/FUT6/TAL1/YWHAZ/CATSPER2/RBPJ/PTEN/CLEC7A/RND1/C1QA/DAB1/PHOSPHO1/SEZ6L2/RFLNA/ATP6AP2/ATP6V0C/GLDN/RYR1/NF1/ARHGEF15/SLFN14/RHEX",76
"GO:0045621","positive regulation of lymphocyte differentiation","37/2498","135/17506",0.274074074074074,1.92071286658957,4.3812148440539,4.79741733806824e-05,0.00178326855909337,0.00147457459233255,"SMARCA2/RUNX3/SMARCE1/PTPRC/SMARCA4/IL15RA/TESPA1/IL36B/LILRB4/CR1/BTK/ARID1B/FOXP3/GLI2/ACTL6B/IL4R/IL12RB1/IL7/IL2/ZBTB16/IFNG/IL12B/IL4/IL1RL2/PCID2/AP3B1/IL2RA/IL10/RUNX1/IL23R/NLRP3/PBRM1/SHH/BRD7/IL7R/RASGRP1/ADA",37
"GO:0002706","regulation of lymphocyte mediated immunity","48/2498","192/17506",0.25,1.75200160128102,4.27451196598589,5.41705219408124e-05,0.00195766247347214,0.00161877992466404,"KIR2DL4/KLRC2/PTPRC/LILRB1/IL18RAP/KLRC1/CD1B/LILRB4/CR1/BTK/FOXP3/FCGR2B/TREM2/IL12RB1/IL2/IL12B/IL4/IL1R1/MAD2L2/SLAMF1/CR2/PMS2/C4BPB/C3/GFER/RIPK3/IL10/ARRB2/CD1E/IL23R/NLRP3/SLAMF6/STAT6/NOD2/IL7R/IL12A/RASGRP4/RASGRP1/CD7/CD28/CADM1/SH2D1A/C17orf99/TAP2/KLRC3/HLA-A/HLA-B/CLEC12B",48
"GO:0002708","positive regulation of lymphocyte mediated immunity","36/2498","131/17506",0.274809160305344,1.92586435560662,4.3394677984437,5.67328873517661e-05,0.00199485098499048,0.0016495308925606,"KIR2DL4/KLRC2/PTPRC/IL18RAP/KLRC1/CD1B/BTK/FOXP3/TREM2/IL12RB1/IL2/IL12B/IL4/IL1R1/MAD2L2/SLAMF1/PMS2/C3/CD1E/IL23R/NLRP3/SLAMF6/STAT6/NOD2/IL12A/RASGRP4/RASGRP1/CD7/CD28/CADM1/SH2D1A/C17orf99/TAP2/KLRC3/HLA-A/HLA-B",36
"GO:0030048","actin filament-based movement","37/2498","137/17506",0.27007299270073,1.89267326269775,4.27938408346553,6.74707617836272e-05,0.00230998581790787,0.00191011408706003,"ANK2/CAMK2D/DLG1/CACNA1C/CACNA1G/NEDD4L/SYNE2/GATA4/CACNA1D/ZEB2/KCNH2/LIMCH1/ABCC9/NOS1/MYO9B/SUN2/MYH9/MYH14/PDE4D/FGF12/WIPF1/PIK3CA/FGF13/ACTN4/MYBPC3/DSC2/SCN2A/BIN1/MYO7A/TPM1/ADCY10/GSN/GPD1L/SCN5A/SCN10A/MYO5A/MYO1C",37
"GO:0006805","xenobiotic metabolic process","34/2498","123/17506",0.276422764227642,1.93717250222943,4.25525501358324,7.92844093331614e-05,0.00264484657801136,0.0021870085381509,"GRIN1/ACSM2B/ABCB11/HNF4A/SLCO1B3/GSTM1/SLC22A7/CYP3A4/SULT1B1/AHRR/SMOX/NOS1/ABCC1/AADAC/UGT2B28/SLCO2B1/CYP2C9/CYP2C8/RORC/NR1I2/GLYAT/ACSL1/S100A12/UGT1A6/GSTA4/NAT1/GSTA3/CYP4F2/SULT1C3/ADA/UGT2B17/UGT1A8/UGT1A10/UGT1A3",34
"GO:0002758","innate immune response-activating signaling pathway","65/2498","289/17506",0.224913494809689,1.57619521222514,4.02954203882215,0.000100610855657245,0.00327236808025188,0.00270590248636063,"KLRC2/NLRP1/DDX3X/LILRA2/PAK3/OAS1/TLR8/TRAF3/KLRC1/TNIP1/GFI1/USP50/TBK1/DHX33/MARK4/TRAF3IP3/BTK/TYROBP/NR1H3/CYBA/UFD1/NLRC4/TREM2/HCK/ACOD1/MEFV/CACTIN/CARD8/MAPK8/NAGLU/TRIM3/ERBIN/COLEC11/IRF1/BPIFB1/FFAR2/SEC14L1/ABHD17A/ECSIT/RFTN1/AP3B1/OASL/CD36/ATAT1/CASP1/TARBP2/ARRB2/PIK3R1/NEK7/FCN2/SPSB3/NLRP3/CGAS/MBL2/NOD2/CLEC7A/TLR1/RPS6KA3/NPLOC4/IRAK1/CD300LF/TREML4/PCBP2/PLCG2/KLRC3",65
