gene_id	logFC	logCPM	F	PValue	FDR
ENSG00000149294	-1.58720472293643	7.83331949599726	54.3787148604743	1.16388753054259e-06	1.65205836681282e-05
ENSG00000196739	1.88668888191776	4.65705344210675	54.3239555985407	1.1715603963102e-06	1.66137470972966e-05
ENSG00000176974	3.24373810292596	3.32125152644619	54.3007242411274	1.17483266747349e-06	1.66443890212067e-05
ENSG00000171320	3.7959160824065	2.86449731348649	54.2799640693693	1.17776551663455e-06	1.66701688200401e-05
ENSG00000069188	2.06429278937446	6.59825744918404	60.343012744863	1.19365424851701e-06	1.68791051667065e-05
ENSG00000174871	-1.45922874491582	5.53208961006847	54.1304922352974	1.19912540844563e-06	1.69404745202578e-05
ENSG00000158987	-1.50819311259155	5.71130424324356	54.0804890842434	1.20636751360937e-06	1.70267233895384e-05
ENSG00000065328	3.75332928130293	2.78894194582044	54.0598479986821	1.20937129070651e-06	1.70530462131168e-05
ENSG00000165912	2.16937739775218	3.96343327346963	54.0501220612266	1.2107895511541e-06	1.70569835640006e-05
ENSG00000244694	2.14822639348178	4.7004116393065	54.5292001323175	1.2206970609875e-06	1.718039331606e-05
ENSG00000196668	2.0863893712549	4.14483758626177	53.9471253066152	1.2259236069637e-06	1.72377521260858e-05
ENSG00000169432	-2.67494838768205	3.60599970381679	53.8789648908417	1.23605532025893e-06	1.73639103385343e-05
ENSG00000161298	-1.57478923219249	5.10555904187244	53.8674563434677	1.2377752424235e-06	1.73717753095519e-05
ENSG00000125148	4.48069433083048	2.57905082978944	53.7978166436104	1.24824004403102e-06	1.74980765017709e-05
ENSG00000165655	1.61872101775458	5.24670582407807	53.7868228883681	1.24990111731766e-06	1.74980765017709e-05
ENSG00000177283	3.21410035775813	3.20158111098507	53.7843180620845	1.25027992366576e-06	1.74980765017709e-05
ENSG00000087116	4.14280560379113	2.62798382497843	53.7545770239538	1.2547875144707e-06	1.75447647331454e-05
ENSG00000185561	2.26819430333523	3.9094856823363	53.5863611246825	1.28062751882465e-06	1.78745629564967e-05
ENSG00000198598	-3.51845411293365	2.72045708170633	53.5854977382023	1.28076167294297e-06	1.78745629564967e-05
ENSG00000149212	1.71142572793557	8.68290131924779	53.5823358730474	1.28698605164094e-06	1.79447077498353e-05
ENSG00000139618	3.74522686762251	3.11588714599238	53.4695591589677	1.29892009278805e-06	1.8067581734623e-05
ENSG00000135334	-1.40534718648392	6.53089333613793	53.4669011759252	1.2993397547389e-06	1.8067581734623e-05
ENSG00000111371	-1.41999189852361	7.07016183554371	53.4664052921604	1.29941806532147e-06	1.8067581734623e-05
ENSG00000289426	4.71256017041736	2.8271051420332	53.4491793672065	1.30795611487134e-06	1.81694274769929e-05
ENSG00000163646	2.97109027710342	3.46601216631186	53.3938495842809	1.31093330404554e-06	1.81939075329768e-05
ENSG00000198826	2.36423560751436	3.81489416692268	53.3266661702348	1.32169785623808e-06	1.83263198121901e-05
ENSG00000092853	3.762757333301	2.79975625771691	53.3088747037317	1.32456506482911e-06	1.83490858888215e-05
ENSG00000108852	-1.61794501999023	5.41339018111773	53.2843474027975	1.32852921956547e-06	1.83869917402892e-05
ENSG00000165029	2.56101077411641	3.85397876642004	53.2588061093609	1.33267138013864e-06	1.84272889358967e-05
ENSG00000141447	1.50818616527457	5.74409364044664	53.140739113105	1.35200773685442e-06	1.86774131544234e-05
ENSG00000163040	2.8884404847182	3.37576602902922	53.1042191128052	1.35805222826601e-06	1.87436240721507e-05
ENSG00000112977	1.43689195474161	5.98254506707547	52.8900304540056	1.39411784268264e-06	1.92122025402313e-05
ENSG00000127588	-3.97657101090683	3.02724477500516	53.4163571632987	1.394568558346e-06	1.92122025402313e-05
ENSG00000139631	1.62694897512911	4.96916680382546	52.8616103656132	1.39898335719408e-06	1.92553086157917e-05
ENSG00000172638	1.7383254721522	4.5950736235485	52.8467182909128	1.40154046630301e-06	1.92727901587581e-05
ENSG00000160271	-1.49088832078294	6.55864680162477	52.8223323175752	1.40573907433541e-06	1.93127914111677e-05
ENSG00000013588	3.9224242954066	2.9034236999909	52.7903691143441	1.41126361647307e-06	1.93709190253751e-05
ENSG00000134138	1.51919332886598	5.34576212326533	52.7724471843902	1.41437188758751e-06	1.93958049602774e-05
ENSG00000164171	3.22190242094844	3.16179054406045	52.7196477765423	1.42357373653488e-06	1.95041323921408e-05
ENSG00000123080	5.62624613585801	2.3059145487295	52.6493969148584	1.43592109695424e-06	1.96553184889303e-05
ENSG00000107317	3.44026962586261	3.66946203465988	54.4162809796366	1.44032490882359e-06	1.96975940727244e-05
ENSG00000182010	2.99981435667796	3.41932589628377	52.5772869932647	1.44872004200776e-06	1.97943272163013e-05
ENSG00000121152	3.22367462689364	3.12753302801161	52.5421465151971	1.45500344676415e-06	1.98564062900901e-05
ENSG00000197496	4.16254988793981	2.88383434489045	52.53106518303	1.45699120243734e-06	1.98564062900901e-05
ENSG00000260260	1.61524118340177	5.16732115329656	52.5296713782622	1.45724143658157e-06	1.98564062900901e-05
ENSG00000074964	-1.54617059932092	5.12979834535979	52.5084631507198	1.46105495812566e-06	1.98902709072107e-05
ENSG00000204065	-1.50930651760446	5.06034829187487	52.4782124720305	1.46651378078848e-06	1.99464521955563e-05
ENSG00000110492	1.70335774438452	10.2193038894396	52.4625925581166	1.46934137543224e-06	1.99667759501795e-05
ENSG00000159658	1.55317289532211	5.21364345334937	52.4014516487094	1.48046826002715e-06	2.00997390697249e-05
