"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006006","glucose metabolic process","37/1493","155/12141",0.238709677419355,1.94117494544433,4.41574815268402,4.53035927998276e-05,0.00308366454990827,0.00261648118415847,"PGAM1/DDB1/HK2/TPI1/GOT1/SLC25A11/GPI/GAA/MPI/PGK1/PGM1/PFKL/G6PC3/PDK3/MDH2/PPARGC1A/PDK2/LIPA/GCK/PPP1R3B/SLC39A14/PC/PKM/HK1/BCKDK/PGM2L1/FABP5/ALDOC/ENO2/ENO1/SESN2/ENO3/ATF3/ADIPOR1/BRAT1/TKTL1/SLC37A4",37
"GO:1901136","carbohydrate derivative catabolic process","44/1493","197/12141",0.223350253807107,1.816272894489,4.32512652976137,5.15581716147249e-05,0.00329005582616463,0.00279160363413938,"PGAM1/DDIT4/HK2/UCP2/TPI1/NAGA/GPI/PGK1/PGM1/PFKL/NUDT10/NUDT11/NEU3/PPP2CA/MLST8/GLB1/PDE2A/ALDOA/SGSH/LIPA/GCK/GBA1/DHTKD1/PKM/HK1/ADA/NEU1/FUCA1/GNS/M6PR/HYAL2/ALDOC/ENO2/EDEM2/GALK1/ENO1/OGDHL/GPD1L/GM2A/ENO3/HEXB/APOBEC3C/PDE4B/HEXA",44
"GO:0006091","generation of precursor metabolites and energy","77/1493","409/12141",0.188264058679707,1.53095374174837,4.09013401951387,7.44562949545162e-05,0.00447175747932712,0.00379427434969454,"PGAM1/DDIT4/ATP5F1B/UQCRC1/SDHA/ATP5F1A/MTFR1L/IDH2/HK2/POR/UCP2/PYGB/TPI1/ACO2/GHITM/NDUFC2-KCTD14/IDH3B/GPI/GAA/PGK1/PGM1/SLC25A14/BNIP3/PYGL/PFKL/NDUFS2/MDH2/AK4/CS/FDXR/AACS/PPP2CA/SDHD/MLST8/THTPA/COX6A1/PPARGC1A/PGD/ALDOA/PYGM/LIPA/GCK/TKT/PPP1R3B/GBA1/UQCRC2/INPP5K/DHTKD1/MFN2/SOD2/STBD1/PKM/HK1/GFPT2/WDR45B/GABARAPL1/PPP1R3C/PPP1CC/IDH3G/ALDOC/ENO2/NDUFS7/SHMT2/NDUFV1/GALK1/VCP/ENO1/OGDHL/GYS1/NDP/WDR45/ENO3/SHPK/SDHC/ACO1/ACADVL/MYBBP1A",77
"GO:0009261","ribonucleotide catabolic process","28/1493","108/12141",0.259259259259259,2.10828309890601,4.33192427019897,8.10557481560833e-05,0.00459766215929783,0.00390110413640097,"PGAM1/DDIT4/HK2/UCP2/TPI1/GPI/PGK1/PGM1/PFKL/NUDT10/NUDT11/PPP2CA/MLST8/PDE2A/ALDOA/LIPA/GCK/DHTKD1/PKM/HK1/ADA/ALDOC/ENO2/GALK1/ENO1/OGDHL/ENO3/PDE4B",28
"GO:0006520","amino acid metabolic process","48/1493","227/12141",0.211453744493392,1.7195310863324,4.09768828824863,0.000102652432597546,0.00502668468725802,0.00426512861241647,"SARS1/GOT2/SMS/GLUL/UCP2/GOT1/BCKDHA/YARS1/PEPD/AZIN1/SARDH/VARS1/ALDH6A1/FARSA/KARS1/AARS1/GSS/OAT/KYAT1/ILVBL/CDO1/P4HB/SERINC3/GFPT2/TH/BCKDK/GCAT/SLC1A3/DALRD3/ATCAY/GCSH/SHMT2/ASNS/SARS2/PLOD3/EARS2/NDP/PYCR1/PHGDH/CAD/ALDH4A1/ASRGL1/ARG2/SRR/WARS1/ACAD8/AMT/MARS1",48
"GO:0007040","lysosome organization","27/1493","104/12141",0.259615384615385,2.11117909217373,4.26134627845893,0.00010521104129867,0.00502668468725802,0.00426512861241647,"GAA/PI4KB/PPT1/SPNS1/HPS1/MBTPS1/SRPX/CCDC115/LIPA/GBA1/TMEM9/LAMP2/ATP6AP2/CORO1A/CHMP1A/VPS18/TPP1/ATP6V1A/ATP6AP1/GRN/RAB7A/HEXB/ATP6V0A1/ATP6V0B/MYO7A/HEXA/ATP6V1F",27
"GO:0080171","lytic vacuole organization","27/1493","104/12141",0.259615384615385,2.11117909217373,4.26134627845893,0.00010521104129867,0.00502668468725802,0.00426512861241647,"GAA/PI4KB/PPT1/SPNS1/HPS1/MBTPS1/SRPX/CCDC115/LIPA/GBA1/TMEM9/LAMP2/ATP6AP2/CORO1A/CHMP1A/VPS18/TPP1/ATP6V1A/ATP6AP1/GRN/RAB7A/HEXB/ATP6V0A1/ATP6V0B/MYO7A/HEXA/ATP6V1F",27
"GO:0006163","purine nucleotide metabolic process","69/1493","361/12141",0.191135734072022,1.55430605985829,4.00346289936943,0.000108312500606931,0.00502668468725802,0.00426512861241647,"PGAM1/DDIT4/ATP5F1B/SDHA/ATP5F1A/IDH2/HK2/UCP2/AMPD2/TPI1/GTPBP1/GPI/PGK1/IMPDH1/PAPSS1/PGM1/PFKL/NUDT10/GNAI3/NDUFS2/NUDT11/ATP6V1B2/MDH2/AK4/GMPR2/FDXR/PPP2CA/SDHD/MLST8/PGD/PDE2A/ALDOA/NMNAT3/LIPA/GCK/TKT/TMSB4X/PC/DHTKD1/PKM/HK1/IMPDH2/ADA/ALDOC/NAMPT/ENO2/NDUFS7/NDUFV1/GALK1/VCP/ENO1/AK2/ATP6V1A/OGDHL/GPD1L/ADCY8/NPPC/PARP10/ENO3/SHPK/SDHC/NMRK2/SULT1A1/HSPA1A/RD3/PDE4B/HSPA1B/SULT1C4/GUCA1A",69
"GO:1902652","secondary alcohol metabolic process","28/1493","110/12141",0.254545454545455,2.0699506789259,4.22099136623869,0.000114517911211027,0.00508359944984605,0.00431342063737646,"IDH2/ACO2/FDFT1/IDH3B/SCAP/SNX17/HDLBP/FDXR/EBP/DHCR7/MBTPS1/MSMO1/LIPA/GBA1/STARD4/MVD/ACLY/IDH3G/DHCR24/INSIG1/HSD17B7/ACADVL/LDLR/SQLE/LSS/NPC1/HMGCR/PLPP6",28
"GO:0016042","lipid catabolic process","48/1493","230/12141",0.208695652173913,1.69710241998893,3.9966086322983,0.000143328702810543,0.0058526088740248,0.00496592309224435,"NAGA/ABHD4/PLCD1/LIPG/PEX5/NEU3/SNX17/PPT1/HADHA/SORL1/GLB1/ACOT7/LIPA/GBA1/HADHB/ECH1/ABHD16A/PLD2/ILVBL/SGPL1/CYP26A1/BSCL2/FITM2/ACAD11/NEU1/FUCA1/ACADS/M6PR/PLA2G15/GDE1/SESN2/CRAT/GM2A/ENPP2/RAB7A/HEXB/MFSD2A/BCO2/ACADVL/SIRT2/CNR1/LDLR/HEXA/PLBD1/CLSTN3/ASAH1/PLPP6/NCEH1",48
